第0749回,2000/09/04,3198,33口,"973,100円",869口,"40,500円",135口,"506,800円","4,473口","20,200円","503,242,000円"
第0750回,2000/09/06,8678,48口,"1,250,500円",190口,"104,200円",108口,"677,300円","1,130口","52,100円","470,799,000円"
第0751回,2000/09/08,4700,47口,"1,211,300円",248口,"100,900円",119口,"656,100円","1,276口","50,400円","498,780,200円"
第0752回,2000/09/11,3191,59口,"918,600円",350口,"76,500円",147口,"497,500円","1,676口","38,200円","485,114,000円"
第0753回,2000/09/13,3686,50口,"1,116,300円",221口,"93,000円",121口,"604,600円","1,251口","46,500円","461,611,000円"
第0754回,2000/09/15,4544,44口,"1,147,600円",77口,"286,900円",122口,"717,200円",301口,"143,400円","451,740,000円"
第0755回,2000/09/18,8675,61口,"887,700円",761口,"36,900円",156口,"462,300円","3,611口","18,400円","491,568,600円"
第0756回,2000/09/20,9894,57口,"877,100円",320口,"73,000円",151口,"475,000円","1,746口","36,500円","464,302,400円"
第0757回,2000/09/22,2794,38口,"1,077,300円",674口,"44,800円",128口,"561,000円","3,369口","22,400円","485,853,800円"
第0758回,2000/09/25,5151,88口,"948,800円",163口,"158,100円",126口,"553,400円",591口,"79,000円","501,664,200円"
第0759回,2000/09/27,2894,40口,"1,276,800円",549口,"53,200円",93口,"665,000円","2,644口","26,600円","472,132,200円"
第0760回,2000/09/29,6504,44口,"1,305,200円",419口,"54,300円",115口,"679,700円","2,613口","27,100円","509,877,800円"
