2005/08/02,6069,25口,"1,410,600円",131口,"117,500円",67口,"764,000円",760口,"58,700円","325,614,000円"
2005/08/03,5897,26口,"1,362,000円",298口,"56,700円",65口,"709,300円","1,749口","28,300円","329,026,000円"
2005/08/04,8795,43口,"948,200円",488口,"39,500円",74口,"493,800円","2,492口","19,700円","324,075,600円"
2005/08/05,5638,39口,"909,600円",503口,"37,900円",115口,"473,700円","2,573口","18,900円","350,629,400円"
2005/08/08,5587,51口,"876,400円",294口,"73,000円",124口,"474,700円","1,342口","36,500円","386,769,200円"
2005/08/09,2154,35口,"1,006,000円",364口,"41,900円",89口,"523,900円","2,129口","20,900円","314,943,400円"
2005/08/10,1157,68口,"653,400円",246口,"54,400円",161口,"353,900円","1,122口","27,200円","323,044,200円"
2005/08/11,0001,74口,"831,800円",53口,"207,900円",101口,"519,800円",188口,"103,900円","321,406,200円"
2005/08/12,9565,13口,"1,328,400円",266口,"110,700円",76口,"719,500円",851口,"55,300円","330,033,800円"
2005/08/15,9834,44口,"869,600円",534口,"36,200円",125口,"452,900円","2,695口","18,100円","362,349,600円"
2005/08/16,3493,26口,"1,034,600円",179口,"86,200円",95口,"560,400円",994口,"43,100円","307,610,400円"
2005/08/17,8506,26口,"1,238,300円",428口,"51,500円",62口,"644,900円","2,141口","25,700円","332,226,400円"
2005/08/18,0393,27口,"1,277,400円",201口,"106,400円",53口,"691,900円","1,068口","53,200円","332,022,200円"
2005/08/19,5160,36口,"978,300円",484口,"40,700円",96口,"509,500円","2,711口","20,300円","353,621,400円"
2005/08/22,1594,51口,"1,013,300円",577口,"42,200円",104口,"527,700円","2,618口","21,100円","413,774,000円"
2005/08/23,6655,44口,"885,200円",127口,"147,500円",89口,"516,300円",572口,"73,700円","324,108,400円"
2005/08/24,6798,28口,"835,700円",532口,"34,800円",136口,"435,200円","2,885口","17,400円","336,338,000円"
2005/08/25,0966,104口,"413,300円",465口,"34,400円",233口,"223,800円","2,289口","17,200円","334,638,800円"
2005/08/26,7473,42口,"810,800円",277口,"67,500円",151口,"439,100円","1,396口","33,700円","369,462,200円"
2005/08/29,5004,35口,"1,291,300円",202口,"107,600円",86口,"699,400円","1,169口","53,800円","422,206,800円"
2005/08/30,4012,51口,"765,300円",530口,"31,800円",110口,"398,500円","2,953口","15,900円","326,383,800円"
2005/08/31,2719,59口,"718,800円",510口,"29,900円",158口,"374,300円","2,536口","14,900円","344,039,400円"
