第1879回,2006/08/01,4993,22口,"1,292,300円",196口,"107,600円",68口,"699,900円",949口,"53,800円","329,420,200円"
第1880回,2006/08/02,3562,47口,"917,600円",519口,"38,200円",77口,"477,900円","2,461口","19,100円","326,263,800円"
第1881回,2006/08/03,4533,51口,"824,400円",290口,"68,700円",92口,"446,500円","1,237口","34,300円","323,462,000円"
第1882回,2006/08/04,4159,37口,"1,009,400円",411口,"42,000円",104口,"525,700円","2,134口","21,000円","342,668,000円"
第1883回,2006/08/07,2091,49口,"855,300円",709口,"35,600円",86口,"445,400円","3,525口","17,800円","373,999,800円"
第1884回,2006/08/08,8911,46口,"747,200円",257口,"62,200円",116口,"404,700円","1,282口","31,100円","304,986,800円"
第1885回,2006/08/09,2883,29口,"749,200円",308口,"62,400円",108口,"405,800円","1,705口","31,200円","306,725,000円"
第1886回,2006/08/10,1700,46口,"751,800円",307口,"62,600円",95口,"407,200円","1,602口","31,300円","317,105,400円"
第1887回,2006/08/11,9714,35口,"790,500円",594口,"32,900円",120口,"411,700円","3,038口","16,400円","325,971,400円"
第1888回,2006/08/14,7717,70口,"683,900円",93口,"170,900円",124口,"427,400円",364口,"85,400円","328,692,400円"
第1889回,2006/08/15,6702,31口,"1,155,800円",365口,"48,100円",53口,"601,900円","1,852口","24,000円","288,685,200円"
第1890回,2006/08/16,5998,18口,"1,475,300円",125口,"122,900円",62口,"799,100円",776口,"61,400円","309,277,200円"
第1891回,2006/08/17,5121,28口,"859,600円",257口,"71,600円",93口,"465,600円","1,625口","35,800円","319,963,200円"
第1892回,2006/08/18,5151,73口,"609,800円",189口,"101,600円",154口,"355,700円",655口,"50,800円","337,348,800円"
第1893回,2006/08/21,4737,48口,"977,900円",273口,"81,400円",96口,"529,600円","1,285口","40,700円","383,118,200円"
第1894回,2006/08/22,4868,31口,"887,800円",231口,"73,900円",111口,"480,800円","1,174口","36,900円","314,281,400円"
第1895回,2006/08/23,6354,43口,"500,100円","1,369口","20,800円",135口,"260,400円","5,703口","10,400円","321,370,400円"
第1896回,2006/08/24,5141,50口,"834,100円",202口,"69,500円",116口,"451,800円","1,079口","34,700円","323,690,200円"
第1897回,2006/08/25,0695,41口,"1,027,700円",433口,"42,800円",95口,"535,200円","2,211口","21,400円","353,039,800円"
第1898回,2006/08/28,4546,82口,"662,900円",288口,"55,200円",198口,"359,000円","1,360口","27,600円","397,669,600円"
第1899回,2006/08/29,2595,29口,"1,290,900円",151口,"107,500円",60口,"699,200円",894口,"53,700円","319,387,600円"
第1900回,2006/08/30,0275,24口,"1,404,400円",382口,"58,500円",45口,"731,400円","2,037口","29,200円","330,179,000円"
第1901回,2006/08/31,0774,30口,"1,052,000円",230口,"87,600円",93口,"569,800円","1,079口","43,800円","337,838,400円"
