第2503回,2009/01/05,3248,43口,"835,100円",626口,"34,700円",129口,"434,900円","2,954口","17,300円","367,111,600円"
第2504回,2009/01/06,9538,30口,"859,700円",542口,"35,800円",111口,"447,700円","2,497口","17,900円","310,289,800円"
第2505回,2009/01/07,0516,75口,"570,100円",434口,"23,700円",209口,"296,900円","2,507口","11,800円","322,004,600円"
第2506回,2009/01/08,7823,41口,"663,000円",732口,"27,600円",142口,"345,300円","3,023口","13,800円","307,125,000円"
第2507回,2009/01/09,6545,22口,"1,194,100円",222口,"99,500円",63口,"646,800円","1,058口","49,700円","315,019,800円"
第2508回,2009/01/12,3839,64口,"615,100円",356口,"51,200円",193口,"333,100円","1,239口","25,600円","341,495,000円"
第2509回,2009/01/13,4460,37口,"1,093,100円",124口,"91,000円",84口,"592,000円",757口,"45,500円","302,123,200円"
第2510回,2009/01/14,7669,31口,"947,800円",193口,"78,900円",104口,"513,300円","1,007口","39,400円","306,201,200円"
第2511回,2009/01/15,0596,25口,"1,008,500円",530口,"42,000円",69口,"525,200円","2,698口","21,000円","312,043,000円"
第2512回,2009/01/16,0669,45口,"700,900円",266口,"58,400円",164口,"379,600円","1,308口","29,200円","327,885,800円"
第2513回,2009/01/19,9534,25口,"1,160,600円",523口,"48,300円",87口,"604,400円","2,540口","24,100円","374,036,200円"
第2514回,2009/01/20,1783,62口,"616,900円",648口,"25,700円",151口,"321,300円","2,630口","12,800円","304,977,000円"
第2515回,2009/01/21,9500,17口,"1,515,100円",135口,"126,200円",48口,"820,600円",824口,"63,100円","298,253,400円"
第2516回,2009/01/22,2590,45口,"761,600円",555口,"31,700円",98口,"396,600円","2,916口","15,800円","304,511,000円"
第2517回,2009/01/23,2326,60口,"732,400円",187口,"61,000円",156口,"396,700円","1,038口","30,500円","330,966,800円"
第2518回,2009/01/26,0377,30口,"1,186,900円",209口,"98,900円",89口,"642,900円","1,100口","49,400円","373,106,400円"
第2519回,2009/01/27,1489,33口,"726,600円",542口,"30,200円",153口,"378,400円","2,536口","15,100円","303,730,000円"
第2520回,2009/01/28,3722,53口,"893,800円",184口,"74,400円",93口,"484,100円",869口,"37,200円","307,709,200円"
第2521回,2009/01/29,1931,42口,"886,600円",209口,"73,800円",106口,"480,200円","1,000口","36,900円","312,304,000円"
第2522回,2009/01/30,3164,44口,"828,600円",526口,"34,500円",108口,"431,500円","2,559口","17,200円","323,125,600円"
