2010/12/02,1056,44口,"718,600円",355口,"29,900円",143口,"374,200円","1,977口","14,900円","278,611,400円"
2010/12/03,7931,17口,"1,110,800円",468口,"46,200円",62口,"578,500円","2,280口","23,100円","287,062,800円"
2010/12/06,0035,29口,"1,078,600円",249口,"89,800円",73口,"584,200円","1,167口","44,900円","330,589,200円"
2010/12/07,8915,27口,"977,200円",333口,"40,700円",84口,"508,900円","1,745口","20,300円","262,720,600円"
2010/12/08,5223,28口,"922,300円",183口,"76,800円",88口,"499,500円",956口,"38,400円","267,992,200円"
2010/12/09,6044,22口,"1,089,700円",139口,"90,800円",83口,"590,200円",814口,"45,400円","272,338,800円"
2010/12/10,4376,45口,"738,500円",483口,"30,700円",124口,"384,600円","2,416口","15,300円","295,505,000円"
2010/12/13,1440,40口,"851,900円",209口,"70,900円",116口,"461,400円","1,105口","35,400円","314,834,600円"
2010/12/14,7323,19口,"1,113,800円",179口,"92,800円",67口,"603,300円",906口,"46,400円","267,225,600円"
2010/12/15,0854,19口,"1,282,800円",371口,"53,400円",61口,"668,100円","1,703口","26,700円","289,952,400円"
2010/12/16,5643,44口,"690,300円",681口,"28,700円",100口,"359,500円","3,206口","14,300円","293,411,200円"
2010/12/17,8416,42口,"777,900円",525口,"32,400円",132口,"405,100円","2,184口","16,200円","307,942,200円"
2010/12/20,0942,75口,"881,400円",530口,"36,700円",59口,"459,000円","2,444口","18,300円","350,099,200円"
2010/12/21,6022,30口,"931,900円",161口,"77,600円",88口,"504,700円","1,068口","38,800円","280,800,800円"
2010/12/22,2743,29口,"937,900円",419口,"39,000円",90口,"488,400円","2,112口","19,500円","286,248,600円"
2010/12/23,0112,50口,"501,200円",422口,"41,700円",133口,"271,400円","2,133口","20,800円","274,095,600円"
2010/12/24,8651,19口,"966,500円",508口,"40,200円",113口,"503,300円","2,271口","20,100円","314,299,400円"
2010/12/27,1402,25口,"971,500円",750口,"40,400円",62口,"505,900円","3,328口","20,200円","340,847,400円"
2010/12/28,3713,31口,"889,400円",214口,"74,100円",102口,"481,700円","1,023口","37,000円","289,991,800円"
2010/12/29,4575,35口,"987,500円",178口,"82,200円",81口,"534,800円",903口,"41,100円","288,229,600円"
2010/12/30,8265,16口,"1,146,200円",444口,"47,700円",62口,"596,900円","2,344口","23,800円","294,528,000円"
