2013/05/02,0095,9口,"1,122,500円",184口,"93,500円",58口,"608,000円","1,007口","46,700円","243,742,400円"
2013/05/03,4237,21口,"1,131,400円",287口,"47,100円",47口,"589,200円","1,398口","23,500円","217,649,600円"
2013/05/06,4569,36口,"749,500円",378口,"31,200円",126口,"390,300円","1,738口","15,600円","255,806,200円"
2013/05/07,6554,14口,"1,035,700円",163口,"86,300円",67口,"561,000円",733口,"43,100円","217,322,600円"
2013/05/08,3307,16口,"1,146,200円",142口,"95,500円",70口,"620,800円",621口,"47,700円","233,394,400円"
2013/05/09,7372,11口,"964,100円",227口,"80,300円",72口,"522,200円",946口,"40,100円","232,122,200円"
2013/05/10,8503,15口,"1,165,800円",312口,"48,500円",55口,"607,100円","1,649口","24,200円","235,751,200円"
2013/05/13,6836,27口,"1,055,600円",165口,"87,900円",77口,"571,700円",822口,"43,900円","273,779,400円"
2013/05/14,1295,8口,"1,249,400円",324口,"52,000円",34口,"650,700円","1,955口","26,000円","221,946,600円"
2013/05/15,9604,16口,"1,183,500円",319口,"49,300円",52口,"616,400円","1,504口","24,600円","230,677,000円"
2013/05/16,6985,9口,"911,400円",471口,"37,900円",73口,"474,600円","2,248口","18,900円","229,837,800円"
2013/05/17,1667,18口,"1,201,700円",125口,"100,100円",66口,"650,900円",588口,"50,000円","236,793,800円"
2013/05/20,7209,12口,"1,225,300円",419口,"51,000円",60口,"638,100円","1,729口","25,500円","263,384,800円"
2013/05/21,9991,30口,"732,500円",102口,"183,100円",80口,"457,800円",235口,"91,500円","219,575,400円"
2013/05/22,8226,9口,"1,269,200円",147口,"105,700円",57口,"687,400円",663口,"52,800円","224,946,800円"
2013/05/23,7760,22口,"1,156,200円",135口,"96,300円",58口,"626,200円",570口,"48,100円","227,182,800円"
2013/05/24,7173,24口,"1,020,900円",132口,"85,000円",56口,"552,900円",922口,"42,500円","235,391,400円"
2013/05/27,1364,19口,"1,150,700円",464口,"47,900円",54口,"599,300円","1,879口","23,900円","270,051,400円"
2013/05/28,1676,10口,"1,444,900円",121口,"120,400円",50口,"782,600円",520口,"60,200円","221,019,000円"
2013/05/29,9957,15口,"987,000円",185口,"82,200円",76口,"534,600円",813口,"41,100円","231,328,600円"
2013/05/30,7251,21口,"1,024,800円",317口,"42,700円",63口,"533,700円","1,630口","21,300円","229,970,800円"
2013/05/31,6418,20口,"834,200円",395口,"34,700円",101口,"434,400円","1,890口","17,300円","238,120,400円"
