2015/01/06,4931,23口,"857,900円",452口,"35,700円",72口,"446,800円","2,144口","17,800円","236,424,200円"
2015/01/07,3058,29口,"815,900円",383口,"33,900円",102口,"424,900円","1,908口","16,900円","249,935,600円"
2015/01/08,9946,20口,"974,600円",171口,"81,200円",80口,"527,900円",710口,"40,600円","232,122,200円"
2015/01/09,4337,13口,"1,200,300円",138口,"100,000円",63口,"650,100円",775口,"50,000円","242,511,600円"
2015/01/12,2069,40口,"809,600円",383口,"33,700円",104口,"421,600円","1,773口","16,800円","264,590,600円"
2015/01/13,5113,23口,"952,300円",171口,"79,300円",67口,"515,800円",822口,"39,600円","228,114,200円"
2015/01/14,1284,20口,"824,900円",421口,"34,300円",98口,"429,600円","1,985口","17,100円","238,202,800円"
2015/01/15,5810,33口,"825,900円",367口,"34,400円",76口,"430,100円","1,660口","17,200円","224,753,200円"
2015/01/16,2142,12口,"993,600円",266口,"82,800円",49口,"538,200円","1,168口","41,400円","241,510,200円"
2015/01/19,1918,41口,"846,100円",215口,"70,500円",89口,"458,300円",876口,"35,200円","270,053,200円"
2015/01/20,1841,21口,"751,800円",208口,"62,600円",93口,"407,200円","1,093口","31,300円","224,312,800円"
2015/01/21,0909,34口,"794,300円",98口,"132,300円",91口,"463,300円",329口,"66,100円","230,953,200円"
2015/01/22,7802,22口,"1,087,700円",283口,"45,300円",56口,"566,500円","1,357口","22,600円","220,511,600円"
2015/01/23,3496,10口,"1,003,900円",473口,"41,800円",67口,"522,800円","2,093口","20,900円","241,403,400円"
2015/01/26,9353,28口,"977,600円",170口,"81,400円",95口,"529,500円",813口,"40,700円","276,993,800円"
2015/01/27,7176,15口,"1,201,300円",118口,"100,100円",59口,"650,700円",693口,"50,000円","228,693,000円"
2015/01/28,3404,21口,"1,194,700円",118口,"99,500円",60口,"647,100円",602口,"49,700円","234,748,400円"
2015/01/29,2807,21口,"1,061,400円",387口,"44,200円",50口,"552,800円","1,750口","22,100円","234,986,400円"
2015/01/30,1666,18口,"1,191,700円",56口,"297,900円",57口,"744,800円",163口,"148,900円","233,048,600円"
