第0903回,2001/09/03,3418,120口,"696,700円",813口,"29,000円",262口,"362,800円","3,865口","14,500円","574,234,400円"
第0904回,2001/09/05,0890,30口,"1,048,300円",398口,"87,300円",150口,"567,800円","2,050口","43,600円","535,410,000円"
第0905回,2001/09/07,0665,42口,"1,322,700円",296口,"110,200円",90口,"716,400円","1,663口","55,100円","542,949,400円"
第0906回,2001/09/10,7544,53口,"1,147,400円",378口,"95,600円",100口,"621,500円","1,738口","47,800円","538,227,400円"
第0907回,2001/09/12,3357,124口,"637,000円",423口,"53,000円",223口,"345,000円","1,807口","26,500円","503,019,600円"
第0908回,2001/09/14,6947,53口,"1,007,300円",715口,"41,900円",160口,"524,600円","3,467口","20,900円","533,552,000円"
第0909回,2001/09/17,8566,58口,"1,186,300円",331口,"98,800円",103口,"642,500円","1,631口","49,400円","551,888,400円"
第0910回,2001/09/19,5362,52口,"919,100円",932口,"38,200円",154口,"478,600円","3,969口","19,100円","518,266,400円"
第0911回,2001/09/21,8611,43口,"1,202,400円",272口,"100,200円",124口,"651,300円","1,591口","50,100円","532,096,600円"
第0912回,2001/09/24,6160,57口,"1,263,600円",253口,"105,300円",83口,"684,400円","1,199口","52,600円","485,813,400円"
第0913回,2001/09/26,3260,74口,"988,500円",659口,"41,100円",145口,"514,800円","3,186口","20,500円","534,583,200円"
第0914回,2001/09/28,6784,51口,"1,356,600円",530口,"56,500円",100口,"706,500円","2,833口","28,200円","555,266,200円"
