第2630回,2009/07/01,7596,24口,"937,700円",505口,"39,000円",85口,"488,300円","2,510口","19,500円","295,073,800円"
第2631回,2009/07/02,6615,25口,"1,148,900円",160口,"95,700円",88口,"622,300円",815口,"47,800円","306,272,800円"
第2632回,2009/07/03,4681,29口,"858,300円",477口,"35,700円",125口,"447,000円","2,572口","17,800円","319,606,600円"
第2633回,2009/07/06,0325,86口,"614,100円",514口,"25,500円",193口,"319,800円","2,222口","12,700円","346,938,600円"
第2634回,2009/07/07,5441,42口,"980,000円",160口,"81,600円",68口,"530,800円",940口,"40,800円","286,037,600円"
第2635回,2009/07/08,8328,23口,"676,000円",326口,"56,300円",129口,"366,100円","1,619口","28,100円","281,686,400円"
第2636回,2009/07/09,8885,45口,"735,000円",84口,"183,700円",123口,"459,300円",274口,"91,800円","289,318,600円"
第2637回,2009/07/10,0448,22口,"1,151,800円",152口,"95,900円",86口,"623,800円",905口,"47,900円","304,491,400円"
第2638回,2009/07/13,0564,24口,"1,279,900円",423口,"53,300円",62口,"666,600円","2,057口","26,600円","332,124,000円"
第2639回,2009/07/14,7609,21口,"1,108,500円",367口,"46,100円",63口,"577,300円","2,011口","23,000円","273,451,000円"
第2640回,2009/07/15,0644,17口,"1,156,000円",167口,"96,300円",73口,"626,100円",932口,"48,100円","280,774,000円"
第2641回,2009/07/16,6970,24口,"1,100,200円",357口,"45,800円",76口,"573,000円","1,938口","22,900円","290,549,400円"
第2642回,2009/07/17,6094,29口,"687,600円",714口,"28,600円",139口,"358,100円","3,337口","14,300円","306,633,200円"
第2643回,2009/07/20,9386,32口,"897,500円",548口,"37,300円",80口,"467,400円","2,509口","18,600円","296,729,400円"
第2644回,2009/07/21,4494,16口,"1,329,400円",70口,"332,300円",47口,"830,800円",195口,"166,100円","257,759,600円"
第2645回,2009/07/22,1267,26口,"1,095,500円",288口,"45,600円",83口,"570,500円","1,566口","22,800円","277,183,000円"
第2646回,2009/07/23,5106,22口,"978,400円",401口,"40,700円",94口,"509,500円","2,010口","20,300円","281,661,400円"
第2647回,2009/07/24,8834,27口,"834,200円",251口,"69,500円",116口,"451,800円","1,223口","34,700円","299,772,600円"
第2648回,2009/07/27,9256,32口,"834,700円",573口,"34,700円",134口,"434,700円","2,473口","17,300円","328,676,400円"
第2649回,2009/07/28,2989,43口,"831,100円",175口,"69,200円",107口,"450,100円",784口,"34,600円","273,745,800円"
第2650回,2009/07/29,0581,19口,"995,700円",501口,"41,400円",67口,"518,500円","2,406口","20,700円","276,378,200円"
第2651回,2009/07/30,2375,39口,"859,300円",470口,"35,800円",83口,"447,500円","2,276口","17,900円","284,982,600円"
第2652回,2009/07/31,3159,59口,"691,900円",476口,"28,800円",136口,"360,300円","2,266口","14,400円","302,737,000円"
