2004/09/02,2589,43口,"847,600円",492口,"35,300円",138口,"441,400円","2,344口","17,600円","346,991,000円"
2004/09/03,4037,57口,"783,600円",664口,"32,600円",138口,"408,100円","3,311口","16,300円","392,713,200円"
2004/09/06,9502,61口,"931,900円",731口,"38,800円",102口,"485,300円","3,478口","19,400円","449,475,000円"
2004/09/07,1102,140口,"349,200円",387口,"29,100円",239口,"189,100円","2,227口","14,500円","306,151,800円"
2004/09/08,9345,16口,"1,655,800円",348口,"68,900円",44口,"862,300円","1,975口","34,400円","347,963,000円"
2004/09/09,9424,18口,"1,486,400円",169口,"123,800円",61口,"805,100円",886口,"61,900円","337,074,800円"
2004/09/10,1908,69口,"555,400円","1,002口","23,100円",172口,"289,200円","5,168口","11,500円","380,164,000円"
2004/09/13,4797,42口,"1,049,200円",264口,"87,400円",125口,"568,300円","1,406口","43,700円","443,695,000円"
2004/09/14,8874,26口,"1,129,000円",196口,"94,000円",94口,"611,500円",945口,"47,000円","332,751,600円"
2004/09/15,5868,44口,"1,076,900円",191口,"89,700円",93口,"583,300円",977口,"44,800円","361,390,200円"
2004/09/16,5397,20口,"1,187,800円",534口,"49,400円",78口,"618,600円","2,267口","24,700円","343,438,400円"
2004/09/17,5420,36口,"990,000円",499口,"41,200円",105口,"515,600円","3,016口","20,600円","383,514,800円"
2004/09/20,2213,92口,"691,400円",325口,"57,600円",129口,"374,500円","1,425口","28,800円","381,563,800円"
2004/09/21,5479,45口,"810,000円",487口,"33,700円",126口,"421,800円","2,334口","16,800円","323,192,400円"
2004/09/22,1672,37口,"1,052,900円",367口,"43,800円",88口,"548,300円","2,418口","21,900円","347,461,400円"
2004/09/23,9711,40口,"1,041,700円",182口,"86,800円",59口,"564,200円","1,016口","43,400円","299,691,800円"
2004/09/24,9456,43口,"1,105,200円",375口,"46,000円",93口,"575,600円","2,181口","23,000円","374,557,000円"
2004/09/27,7611,56口,"1,045,800円",254口,"87,100円",101口,"566,400円","1,309口","43,500円","433,254,000円"
2004/09/28,6261,23口,"1,048,200円",232口,"87,300円",94口,"567,700円","1,221口","43,600円","335,738,800円"
2004/09/29,8528,39口,"967,400円",226口,"80,600円",101口,"524,000円","1,052口","40,300円","336,205,200円"
2004/09/30,2952,30口,"996,400円",192口,"83,000円",120口,"539,700円","1,026口","41,500円","340,443,000円"
