2007/10/02,3409,27口,"1,092,200円",292口,"45,500円",100口,"568,800円","1,630口","22,700円","303,920,000円"
2007/10/03,2294,20口,"1,104,900円",169口,"92,000円",92口,"598,400円",962口,"46,000円","304,462,400円"
2007/10/04,4164,16口,"997,700円",213口,"83,100円",95口,"540,400円","1,327口","41,500円","311,523,600円"
2007/10/05,4218,31口,"845,600円",594口,"35,200円",115口,"440,400円","2,850口","17,600円","328,890,000円"
2007/10/08,5960,56口,"750,800円",506口,"31,200円",129口,"391,000円","2,601口","15,600円","331,132,200円"
2007/10/09,4633,39口,"984,700円",163口,"82,000円",78口,"533,300円",897口,"41,000円","289,328,600円"
2007/10/10,7329,49口,"701,300円",434口,"29,200円",151口,"365,200円","2,374口","14,600円","304,200,000円"
2007/10/11,9865,48口,"1,043,400円",328口,"43,400円",58口,"543,400円","1,924口","21,700円","305,985,000円"
2007/10/12,5667,37口,"857,300円",210口,"71,400円",136口,"464,300円",947口,"35,700円","319,360,600円"
2007/10/15,5551,63口,"763,700円",149口,"190,900円",114口,"477,300円",386口,"95,400円","372,968,400円"
2007/10/16,2278,44口,"782,000円",170口,"65,100円",131口,"423,500円",993口,"32,500円","296,323,000円"
2007/10/17,1477,60口,"594,700円",315口,"49,500円",139口,"322,100円","1,618口","24,700円","302,602,200円"
2007/10/18,4005,39口,"1,062,800円",165口,"88,500円",74口,"575,600円",896口,"44,200円","307,436,800円"
2007/10/19,5549,22口,"1,103,600円",206口,"91,900円",83口,"597,700円","1,074口","45,900円","316,064,600円"
2007/10/22,5446,64口,"801,300円",294口,"66,700円",110口,"434,000円","1,379口","33,300円","366,029,600円"
2007/10/23,3083,28口,"1,108,800円",138口,"92,400円",93口,"600,600円",757口,"46,200円","299,175,400円"
2007/10/24,3330,54口,"736,700円",91口,"184,100円",102口,"460,400円",350口,"92,000円","301,645,400円"
2007/10/25,1075,26口,"1,049,900円",442口,"43,700円",74口,"546,800円","2,483口","21,800円","314,253,200円"
2007/10/26,7482,18口,"1,075,100円",477口,"44,700円",88口,"559,900円","2,305口","22,300円","314,723,000円"
2007/10/29,1324,62口,"834,400円",685口,"34,700円",99口,"434,500円","2,586口","17,300円","363,411,200円"
2007/10/30,3379,47口,"836,400円",155口,"69,700円",123口,"453,000円",808口,"34,800円","297,790,400円"
2007/10/31,2135,61口,"898,900円",380口,"37,400円",75口,"468,100円","2,027口","18,700円","315,878,600円"
