第2351回,2008/06/02,7044,38口,"1,146,000円",178口,"95,500円",87口,"620,700円",835口,"47,700円","343,180,400円"
第2352回,2008/06/03,6579,15口,"1,336,000円",264口,"55,600円",69口,"695,800円","1,533口","27,800円","278,707,400円"
第2353回,2008/06/04,2332,54口,"858,800円",93口,"143,100円",92口,"500,900円",387口,"71,500円","296,630,600円"
第2354回,2008/06/05,8885,18口,"1,185,900円",73口,"296,400円",71口,"741,100円",240口,"148,200円","291,537,600円"
第2355回,2008/06/06,8585,55口,"477,500円",258口,"79,500円",201口,"278,500円",942口,"39,700円","311,721,600円"
第2356回,2008/06/09,8117,24口,"1,130,800円",211口,"94,200円",71口,"612,500円","1,271口","47,100円","334,219,000円"
第2357回,2008/06/10,6702,18口,"1,070,600円",349口,"44,600円",92口,"557,600円","1,933口","22,300円","287,241,800円"
第2358回,2008/06/11,1997,30口,"1,018,500円",169口,"84,800円",83口,"551,600円",885口,"42,400円","285,004,000円"
第2359回,2008/06/12,6404,26口,"1,233,300円",133口,"102,700円",69口,"668,000円",782口,"51,300円","293,388,400円"
第2360回,2008/06/13,0799,16口,"1,633,100円",153口,"136,000円",50口,"884,500円",809口,"68,000円","324,970,000円"
第2361回,2008/06/16,2620,25口,"942,200円",326口,"78,500円",105口,"510,300円","1,534口","39,200円","362,152,200円"
第2362回,2008/06/17,2159,29口,"926,000円",424口,"38,500円",94口,"482,200円","2,194口","19,200円","290,848,400円"
第2363回,2008/06/18,4429,54口,"675,300円",227口,"56,200円",142口,"365,700円","1,099口","28,100円","293,569,400円"
第2364回,2008/06/19,6759,29口,"1,030,700円",350口,"42,900円",99口,"536,800円","1,728口","21,400円","300,408,000円"
第2365回,2008/06/20,9492,14口,"1,318,800円",217口,"109,900円",63口,"714,300円","1,012口","54,900円","317,613,400円"
第2366回,2008/06/23,7408,29口,"1,151,300円",489口,"47,900円",82口,"599,600円","2,283口","23,900円","357,295,800円"
第2367回,2008/06/24,4696,61口,"482,200円",342口,"40,100円",201口,"261,100円","1,872口","20,000円","296,153,400円"
第2368回,2008/06/25,7856,33口,"728,700円",627口,"30,300円",149口,"379,500円","2,618口","15,100円","309,747,800円"
第2369回,2008/06/26,4553,31口,"1,218,300円",178口,"101,500円",63口,"659,900円",870口,"50,700円","314,620,200円"
第2370回,2008/06/27,5527,40口,"920,700円",216口,"76,700円",118口,"498,700円","1,008口","38,300円","335,383,200円"
第2371回,2008/06/30,4913,65口,"805,100円",549口,"33,500円",142口,"419,300円","2,369口","16,700円","377,838,600円"
