2014/11/04,7457,12口,"1,297,000円",148口,"108,000円",43口,"702,500円",661口,"54,000円","216,659,000円"
2014/11/05,4851,27口,"781,800円",422口,"32,500円",80口,"407,100円","2,156口","16,200円","227,882,800円"
2014/11/06,9739,12口,"1,448,200円",134口,"120,600円",45口,"784,400円",531口,"60,300円","224,206,200円"
2014/11/07,6584,18口,"1,037,500円",334口,"43,200円",64口,"540,300円","1,760口","21,600円","234,989,600円"
2014/11/10,3722,26口,"975,000円",201口,"81,200円",76口,"528,100円",899口,"40,600円","262,985,200円"
2014/11/11,8598,13口,"1,403,200円",118口,"116,900円",46口,"760,000円",530口,"58,400円","217,756,200円"
2014/11/12,7780,26口,"1,167,800円",109口,"97,300円",54口,"632,500円",534口,"48,600円","224,700,800円"
2014/11/13,6326,21口,"903,700円",155口,"75,300円",74口,"489,500円",895口,"37,600円","223,519,400円"
2014/11/14,1784,12口,"918,000円",431口,"38,200円",83口,"478,100円","1,910口","19,100円","230,493,800円"
2014/11/17,0286,17口,"1,340,700円",389口,"55,800円",37口,"698,200円","1,635口","27,900円","257,844,200円"
2014/11/18,8704,14口,"1,223,700円",264口,"50,900円",46口,"637,300円","1,405口","25,400円","212,742,600円"
2014/11/19,3087,18口,"1,062,600円",291口,"44,200円",61口,"553,400円","1,579口","22,100円","223,845,800円"
2014/11/20,1976,39口,"768,500円",271口,"32,000円",94口,"400,200円","1,464口","16,000円","221,587,000円"
2014/11/21,7807,11口,"1,306,500円",146口,"108,800円",50口,"707,600円",686口,"54,400円","228,890,800円"
2014/11/24,7728,10口,"1,278,000円",148口,"106,500円",69口,"692,200円",610口,"53,200円","241,766,400円"
2014/11/25,0006,20口,"1,019,100円",51口,"254,700円",64口,"636,900円",171口,"127,300円","213,176,400円"
2014/11/26,4498,23口,"1,245,000円",114口,"103,700円",45口,"674,300円",548口,"51,800円","220,527,400円"
2014/11/27,7381,34口,"757,700円",473口,"31,500円",81口,"394,600円","1,933口","15,700円","229,299,000円"
2014/11/28,6799,24口,"1,019,600円",113口,"84,900円",85口,"552,200円",600口,"42,400円","236,697,600円"
