第3687回,2013/08/02,0612,40口,"550,100円",488口,"22,900円",150口,"286,500円","2,489口","11,400円","232,670,200円"
第3688回,2013/08/05,6284,25口,"892,900円",540口,"37,200円",71口,"465,000円","2,171口","18,600円","257,382,800円"
第3689回,2013/08/06,2695,14口,"1,031,800円",338口,"42,900円",61口,"537,300円","1,622口","21,400円","214,736,800円"
第3690回,2013/08/07,5970,12口,"888,600円",318口,"37,000円",107口,"462,800円","1,559口","18,500円","224,050,600円"
第3691回,2013/08/08,7708,19口,"1,031,000円",120口,"85,900円",74口,"558,400円",672口,"42,900円","222,445,200円"
第3692回,2013/08/09,5536,10口,"1,165,500円",157口,"97,100円",65口,"631,300円",673口,"48,500円","223,610,600円"
第3693回,2013/08/12,6124,26口,"837,000円",481口,"34,800円",92口,"435,900円","1,801口","17,400円","244,575,800円"
第3694回,2013/08/13,2983,32口,"674,200円",292口,"28,000円",114口,"351,100円","1,438口","14,000円","200,037,800円"
第3695回,2013/08/14,0230,14口,"1,328,400円",137口,"110,700円",33口,"719,500円",614口,"55,300円","203,324,800円"
第3696回,2013/08/15,0245,23口,"893,300円",338口,"37,200円",73口,"465,200円","1,758口","18,600円","221,805,200円"
第3697回,2013/08/16,7941,14口,"1,096,100円",432口,"45,600円",40口,"570,800円","1,919口","22,800円","226,087,000円"
第3698回,2013/08/19,6333,29口,"1,335,600円",49口,"333,900円",42口,"834,700円",173口,"166,900円","264,540,600円"
第3699回,2013/08/20,8299,13口,"1,394,900円",134口,"116,200円",33口,"755,500円",671口,"58,100円","216,989,200円"
第3700回,2013/08/21,0540,16口,"940,700円",203口,"78,300円",70口,"509,500円",866口,"39,100円","223,526,600円"
第3701回,2013/08/22,2009,22口,"1,098,700円",141口,"91,500円",53口,"595,100円",723口,"45,700円","226,052,400円"
第3702回,2013/08/23,7788,70口,"375,500円",173口,"62,500円",226口,"219,000円",578口,"31,200円","232,692,000円"
第3703回,2013/08/26,1219,137口,"298,800円",426口,"24,900円",309口,"161,800円","1,491口","12,400円","266,970,800円"
第3704回,2013/08/27,6233,10口,"1,175,100円",132口,"97,900円",56口,"636,500円",787口,"48,900円","219,689,400円"
第3705回,2013/08/28,3274,17口,"1,033,200円",346口,"43,000円",66口,"538,100円","1,661口","21,500円","230,509,000円"
第3706回,2013/08/29,0742,15口,"1,145,500円",337口,"47,700円",48口,"596,600円","1,746口","23,800円","230,162,800円"
第3707回,2013/08/30,5395,10口,"1,152,500円",172口,"96,000円",68口,"624,200円",708口,"48,000円","232,209,600円"
