第2653回,2009/08/03,2303,27口,"1,164,000円",168口,"97,000円",88口,"630,500円",899口,"48,500円","326,267,400円"
第2654回,2009/08/04,3122,31口,"704,600円",227口,"58,700円",134口,"381,600円","1,181口","29,300円","268,895,000円"
第2655回,2009/08/05,0389,24口,"1,045,000円",340口,"43,500円",85口,"544,200円","1,721口","21,700円","274,724,400円"
第2656回,2009/08/06,4532,31口,"1,047,600円",430口,"43,600円",59口,"545,600円","1,955口","21,800円","280,237,600円"
第2657回,2009/08/07,2337,23口,"1,072,300円",139口,"89,300円",93口,"580,800円",846口,"44,600円","286,462,600円"
第2658回,2009/08/10,2847,36口,"937,000円",526口,"39,000円",85口,"488,000円","2,195口","19,500円","308,003,400円"
第2659回,2009/08/11,7047,26口,"1,024,900円",149口,"85,400円",79口,"555,100円",810口,"42,700円","261,834,400円"
第2660回,2009/08/12,8651,20口,"955,800円",397口,"39,800円",88口,"497,800円","1,927口","19,900円","260,249,000円"
第2661回,2009/08/13,9636,34口,"789,300円",259口,"65,700円",74口,"427,500円","1,274口","32,800円","260,932,600円"
第2662回,2009/08/14,7420,17口,"1,122,600円",418口,"46,700円",76口,"584,600円","1,945口","23,300円","285,712,600円"
第2663回,2009/08/17,5513,38口,"915,800円",197口,"76,300円",110口,"496,000円","1,126口","38,100円","327,510,600円"
第2664回,2009/08/18,5602,20口,"1,091,000円",349口,"45,400円",74口,"568,200円","1,884口","22,700円","272,351,600円"
第2665回,2009/08/19,8417,28口,"848,400円",536口,"35,300円",87口,"441,800円","2,415口","17,600円","275,192,600円"
第2666回,2009/08/20,0328,70口,"536,300円",451口,"22,300円",201口,"279,300円","2,251口","11,100円","286,491,600円"
第2667回,2009/08/21,7940,14口,"1,075,900円",420口,"44,800円",90口,"560,300円","2,195口","22,400円","296,735,800円"
第2668回,2009/08/24,8729,53口,"898,500円",398口,"37,400円",99口,"467,900円","2,128口","18,700円","330,415,600円"
第2669回,2009/08/25,8912,28口,"875,700円",442口,"36,400円",103口,"456,000円","2,175口","18,200円","282,904,200円"
第2670回,2009/08/26,2693,28口,"993,500円",461口,"41,300円",72口,"517,400円","2,240口","20,600円","290,073,000円"
第2671回,2009/08/27,8367,29口,"869,900円",538口,"36,200円",96口,"453,000円","2,504口","18,100円","296,894,200円"
第2672回,2009/08/28,5564,17口,"1,076,100円",186口,"89,600円",107口,"582,800円",950口,"44,800円","310,994,400円"
第2673回,2009/08/31,9892,20口,"924,600円",353口,"77,000円",69口,"500,800円","1,697口","38,500円","323,611,600円"
