2005/01/05,6471,32口,"1,184,300円",515口,"49,300円",55口,"616,800円","2,339口","24,600円","344,334,400円"
2005/01/06,0351,29口,"1,069,700円",472口,"44,500円",72口,"557,100円","2,758口","22,200円","341,429,800円"
2005/01/07,8285,32口,"899,600円",288口,"74,900円",127口,"487,200円","1,574口","37,400円","380,605,800円"
2005/01/10,8073,14口,"1,489,200円",529口,"62,000円",69口,"775,600円","2,584口","31,000円","416,364,200円"
2005/01/11,3857,54口,"764,500円",515口,"31,800円",140口,"398,100円","2,796口","15,900円","351,041,600円"
2005/01/12,8550,29口,"976,100円",246口,"81,300円",113口,"528,700円","1,229口","40,600円","351,237,400円"
2005/01/13,6604,24口,"1,462,300円",148口,"121,800円",76口,"792,000円",753口,"60,900円","353,796,400円"
2005/01/14,4777,35口,"1,036,900円",95口,"259,200円",106口,"648,000円",341口,"129,600円","386,271,400円"
2005/01/17,8635,67口,"875,200円",755口,"36,400円",132口,"455,800円","3,312口","18,200円","459,447,800円"
2005/01/18,8076,27口,"1,361,500円",285口,"56,700円",80口,"709,100円","1,746口","28,300円","353,746,600円"
2005/01/19,6157,28口,"1,269,400円",379口,"52,800円",81口,"661,100円","2,166口","26,400円","369,849,200円"
2005/01/20,7542,35口,"1,101,500円",514口,"45,800円",67口,"573,600円","2,674口","22,900円","359,893,600円"
2005/01/21,9074,31口,"1,007,700円",474口,"41,900円",139口,"524,800円","2,550口","20,900円","394,749,200円"
2005/01/24,6214,47口,"1,047,200円",759口,"43,600円",104口,"545,400円","3,266口","21,800円","467,374,200円"
2005/01/25,4563,33口,"957,900円",612口,"39,900円",108口,"498,900円","2,780口","19,900円","367,569,200円"
2005/01/26,1147,108口,"467,300円",345口,"38,900円",291口,"253,100円","1,762口","19,400円","381,984,400円"
2005/01/27,5471,41口,"829,600円",686口,"34,500円",118口,"432,000円","3,311口","17,200円","368,785,000円"
2005/01/28,3430,49口,"1,242,100円",134口,"103,500円",91口,"672,800円",905口,"51,700円","406,222,600円"
2005/01/31,9439,52口,"1,182,900円",282口,"98,500円",91口,"640,700円","1,264口","49,200円","466,501,000円"
