第1599回,2005/07/01,1564,52口,"753,800円",422口,"31,400円",186口,"392,600円","2,323口","15,700円","359,929,000円"
第1600回,2005/07/04,7630,49口,"998,000円",436口,"41,500円",132口,"519,700円","2,068口","20,700円","396,990,600円"
第1601回,2005/07/05,3304,26口,"1,365,100円",143口,"113,700円",75口,"739,400円",689口,"56,800円","325,369,200円"
第1602回,2005/07/06,9108,24口,"744,500円",740口,"31,000円",120口,"387,700円","4,210口","15,500円","339,239,600円"
第1603回,2005/07/07,5081,46口,"881,000円",498口,"36,700円",93口,"458,800円","2,671口","18,300円","334,473,800円"
第1604回,2005/07/08,5316,49口,"867,200円",524口,"36,100円",117口,"451,600円","2,750口","18,000円","364,369,200円"
第1605回,2005/07/11,1676,40口,"1,060,400円",257口,"88,300円",106口,"574,300円","1,366口","44,100円","414,183,600円"
第1606回,2005/07/12,7151,47口,"757,100円",300口,"63,000円",118口,"410,000円","1,391口","31,500円","326,207,000円"
第1607回,2005/07/13,2574,59口,"705,800円",599口,"29,400円",129口,"367,600円","3,047口","14,700円","336,627,600円"
第1608回,2005/07/14,8266,28口,"1,436,800円",145口,"119,700円",57口,"778,200円",776口,"59,800円","329,812,800円"
第1609回,2005/07/15,3417,58口,"703,300円",551口,"29,300円",149口,"366,300円","3,264口","14,600円","354,093,000円"
第1610回,2005/07/18,0477,46口,"1,053,100円",209口,"87,700円",82口,"570,400円","1,028口","43,800円","352,608,600円"
第1611回,2005/07/19,2055,44口,"1,010,000円",177口,"84,100円",74口,"547,000円",979口,"42,000円","313,389,600円"
第1612回,2005/07/20,6743,51口,"809,700円",454口,"33,700円",107口,"421,700円","2,758口","16,800円","329,503,400円"
第1613回,2005/07/21,6362,25口,"992,200円",236口,"82,600円",100口,"537,400円","1,143口","41,300円","322,930,800円"
第1614回,2005/07/22,3267,61口,"626,000円",670口,"26,000円",178口,"326,000円","3,409口","13,000円","351,498,000円"
第1615回,2005/07/25,5607,33口,"1,084,900円",450口,"45,200円",131口,"565,000円","2,380口","22,600円","408,823,000円"
第1616回,2005/07/26,2398,35口,"980,500円",383口,"40,800円",92口,"510,600円","2,125口","20,400円","311,929,200円"
第1617回,2005/07/27,9060,24口,"1,290,900円",159口,"107,500円",77口,"699,200円",912口,"53,700円","335,540,200円"
第1618回,2005/07/28,2067,38口,"806,300円",435口,"33,500円",141口,"419,900円","2,536口","16,700円","326,818,800円"
第1619回,2005/07/29,2064,41口,"943,500円",475口,"39,300円",109口,"491,400円","2,519口","19,600円","356,540,400円"
