第3215回,2011/10/04,3494,17口,"1,311,900円",118口,"109,300円",54口,"710,600円",642口,"54,600円","241,489,400円"
第3216回,2011/10/05,0793,16口,"1,362,900円",287口,"56,700円",40口,"709,800円","1,464口","28,300円","240,151,800円"
第3217回,2011/10/06,0089,31口,"600,600円",324口,"50,000円",142口,"325,300円","1,389口","25,000円","257,330,000円"
第3218回,2011/10/07,8430,20口,"1,072,100円",448口,"44,600円",62口,"558,300円","2,002口","22,300円","268,439,800円"
第3219回,2011/10/10,9611,26口,"1,004,200円",253口,"83,600円",54口,"543,900円","1,062口","41,800円","269,105,400円"
第3220回,2011/10/11,1809,31口,"577,200円",733口,"24,000円",85口,"300,600円","3,499口","12,000円","229,257,200円"
第3221回,2011/10/12,3792,34口,"823,700円",392口,"34,300円",81口,"429,000円","1,981口","17,100円","244,922,600円"
第3222回,2011/10/13,0731,54口,"586,000円",437口,"24,400円",136口,"305,200円","2,320口","12,200円","249,242,000円"
第3223回,2011/10/14,3861,24口,"792,200円",596口,"33,000円",94口,"412,600円","2,814口","16,500円","275,370,800円"
第3224回,2011/10/17,9858,26口,"1,375,400円",164口,"114,600円",55口,"745,000円",758口,"57,300円","308,849,600円"
第3225回,2011/10/18,4442,17口,"1,723,300円",37口,"430,800円",29口,"1,077,000円",160口,"215,400円","246,536,400円"
第3226回,2011/10/19,4586,19口,"846,200円",540口,"35,200円",89口,"440,700円","2,185口","17,600円","250,807,400円"
第3227回,2011/10/20,2257,37口,"820,900円",183口,"68,400円",92口,"444,600円","1,015口","34,200円","263,387,200円"
第3228回,2011/10/21,5904,45口,"714,500円",354口,"29,700円",136口,"372,100円","1,803口","14,800円","266,993,600円"
第3229回,2011/10/24,9592,14口,"1,475,800円",242口,"122,900円",42口,"799,300円",836口,"61,400円","300,900,000円"
第3230回,2011/10/25,1269,19口,"923,000円",422口,"38,400円",86口,"480,700円","1,961口","19,200円","250,732,400円"
第3231回,2011/10/26,8697,19口,"780,100円",610口,"32,500円",102口,"406,300円","2,593口","16,200円","262,758,200円"
第3232回,2011/10/27,6281,19口,"1,030,400円",415口,"42,900円",74口,"536,600円","2,060口","21,400円","269,629,600円"
第3233回,2011/10/28,2141,27口,"889,500円",261口,"74,100円",78口,"481,800円","1,231口","37,000円","281,274,400円"
第3234回,2011/10/31,7217,29口,"1,017,400円",241口,"84,700円",83口,"551,000円","1,058口","42,300円","312,292,200円"
