2014/03/04,6662,20口,"1,180,700円",53口,"295,100円",57口,"737,900円",191口,"147,500円","243,372,200円"
2014/03/05,8631,31口,"734,700円",505口,"30,600円",84口,"382,600円","2,356口","15,300円","236,547,200円"
2014/03/06,4305,23口,"1,253,000円",298口,"52,200円",49口,"652,600円","1,296口","26,100円","244,869,400円"
2014/03/07,2118,21口,"930,400円",190口,"77,500円",73口,"503,900円","1,074口","38,700円","250,434,200円"
2014/03/10,3373,36口,"655,800円",138口,"163,900円",116口,"409,800円",411口,"81,900円","283,283,800円"
2014/03/11,2705,17口,"972,800円",332口,"40,500円",87口,"506,600円","1,516口","20,200円","232,910,000円"
2014/03/12,6485,12口,"1,145,800円",393口,"47,700円",52口,"596,700円","1,921口","23,800円","243,129,600円"
2014/03/13,4001,61口,"689,300円",184口,"57,400円",55口,"373,300円","1,028口","28,700円","228,203,400円"
2014/03/14,1697,30口,"946,400円",389口,"39,400円",64口,"492,900円","1,689口","19,700円","241,288,400円"
2014/03/17,7836,31口,"830,300円",527口,"34,500円",98口,"432,400円","2,247口","17,200円","278,289,800円"
2014/03/18,5877,14口,"1,194,600円",134口,"99,500円",63口,"647,000円",601口,"49,700円","223,890,200円"
2014/03/19,7811,28口,"879,500円",212口,"73,200円",63口,"476,300円","1,012口","36,600円","238,364,400円"
2014/03/20,8484,10口,"1,621,700円",49口,"270,200円",37口,"945,900円",287口,"135,100円","229,446,800円"
2014/03/21,0342,6口,"1,305,600円",407口,"54,400円",26口,"680,000円","1,825口","27,200円","216,220,200円"
2014/03/24,2491,40口,"820,100円",503口,"34,100円",81口,"427,100円","2,271口","17,000円","274,208,200円"
2014/03/25,8191,7口,"1,319,800円",180口,"109,900円",36口,"714,800円",904口,"54,900円","232,200,000円"
2014/03/26,6831,17口,"812,800円",558口,"33,800円",82口,"423,300円","2,349口","16,900円","238,255,600円"
2014/03/27,5824,29口,"899,200円",352口,"37,400円",76口,"468,300円","1,748口","18,700円","239,138,400円"
2014/03/28,1875,39口,"774,000円",484口,"32,200円",86口,"403,100円","1,935口","16,100円","248,176,800円"
2014/03/31,6980,28口,"1,039,400円",324口,"43,300円",91口,"541,300円","1,536口","21,600円","279,244,400円"
