第4091回,2015/03/02,1096,24口,"947,700円",426口,"39,400円",94口,"493,500円","2,077口","19,700円","282,180,400円"
第4092回,2015/03/03,2654,23口,"972,000円",340口,"40,500円",66口,"506,200円","1,676口","20,200円","229,964,600円"
第4093回,2015/03/04,0519,57口,"630,500円",392口,"26,200円",118口,"328,300円","1,804口","13,100円","241,533,000円"
第4094回,2015/03/05,2166,14口,"1,115,000円",146口,"92,900円",74口,"603,900円",740口,"46,400円","240,568,800円"
第4095回,2015/03/06,3539,22口,"1,029,900円",186口,"85,800円",73口,"557,800円",724口,"42,900円","245,376,800円"
第4096回,2015/03/09,8573,29口,"898,200円",524口,"37,400円",70口,"467,800円","2,262口","18,700円","268,309,600円"
第4097回,2015/03/10,1191,19口,"740,100円",84口,"185,000円",82口,"462,500円",358口,"92,500円","223,689,400円"
第4098回,2015/03/11,9846,16口,"956,000円",392口,"39,800円",70口,"497,900円","1,896口","19,900円","230,081,400円"
第4099回,2015/03/12,2370,27口,"887,800円",425口,"36,900円",64口,"462,300円","1,885口","18,400円","231,467,400円"
第4100回,2015/03/13,7078,19口,"919,500円",203口,"76,600円",88口,"498,000円",892口,"38,300円","246,737,000円"
第4101回,2015/03/16,9154,17口,"932,100円",582口,"38,800円",71口,"485,400円","2,502口","19,400円","270,018,400円"
第4102回,2015/03/17,3533,18口,"1,278,800円",49口,"319,700円",42口,"799,200円",175口,"159,800円","222,729,600円"
第4103回,2015/03/18,6459,13口,"1,032,300円",377口,"43,000円",65口,"537,600円","1,756口","21,500円","227,447,800円"
第4104回,2015/03/19,2469,48口,"605,000円",402口,"25,200円",129口,"315,100円","1,725口","12,600円","225,700,800円"
第4105回,2015/03/20,7203,17口,"1,025,600円",379口,"42,700円",61口,"534,100円","1,910口","21,300円","237,838,200円"
第4106回,2015/03/23,2371,50口,"754,200円",556口,"31,400円",73口,"392,800円","2,273口","15,700円","265,731,800円"
第4107回,2015/03/24,9007,9口,"1,361,600円",117口,"113,400円",52口,"737,500円",610口,"56,700円","218,867,800円"
第4108回,2015/03/25,0175,14口,"1,197,100円",352口,"49,800円",51口,"623,400円","1,593口","24,900円","235,218,000円"
第4109回,2015/03/26,8876,9口,"1,150,800円",157口,"95,900円",71口,"623,300円",740口,"47,900円","233,679,400円"
第4110回,2015/03/27,0542,10口,"1,314,500円",401口,"54,700円",27口,"684,600円","1,989口","27,300円","240,156,000円"
第4111回,2015/03/30,6776,36口,"1,222,500円",96口,"203,700円",40口,"713,100円",298口,"101,800円","272,138,800円"
第4112回,2015/03/31,1770,14口,"1,266,000円",130口,"105,500円",44口,"685,700円",765口,"52,700円","226,593,600円"
