第2889回,2010/07/01,8421,42口,"893,800円",444口,"37,200円",72口,"465,500円","2,358口","18,600円","292,225,200円"
第2890回,2010/07/02,1963,78口,"530,200円",443口,"22,000円",209口,"276,100円","2,468口","11,000円","302,490,800円"
第2891回,2010/07/05,6989,61口,"609,400円",260口,"50,700円",206口,"330,000円","1,194口","25,300円","330,479,200円"
第2892回,2010/07/06,2815,35口,"870,600円",386口,"36,200円",101口,"453,400円","1,850口","18,100円","275,191,600円"
第2893回,2010/07/07,3886,33口,"948,800円",229口,"79,000円",70口,"513,900円",959口,"39,500円","274,034,400円"
第2894回,2010/07/08,8936,54口,"454,500円",783口,"18,900円",205口,"236,700円","4,271口","9,400円","285,208,200円"
第2895回,2010/07/09,2731,45口,"824,400円",410口,"34,300円",102口,"429,300円","2,182口","17,100円","294,359,800円"
第2896回,2010/07/12,2328,51口,"759,600円",250口,"63,300円",126口,"411,400円","1,257口","31,600円","324,875,800円"
第2897回,2010/07/13,8907,31口,"840,400円",306口,"35,000円",110口,"437,700円","2,020口","17,500円","267,314,000円"
第2898回,2010/07/14,3382,33口,"786,400円",233口,"65,500円",98口,"425,900円","1,125口","32,700円","266,300,200円"
第2899回,2010/07/15,0247,18口,"1,204,300円",344口,"50,100円",65口,"627,200円","1,914口","25,000円","283,855,800円"
第2900回,2010/07/16,9841,43口,"750,800円",426口,"31,200円",125口,"391,000円","2,307口","15,600円","290,176,800円"
第2901回,2010/07/19,1429,44口,"807,400円",409口,"33,600円",95口,"420,500円","2,248口","16,800円","282,332,800円"
第2902回,2010/07/20,0863,14口,"1,279,300円",345口,"53,300円",51口,"666,300円","1,736口","26,600円","259,006,600円"
第2903回,2010/07/21,1577,25口,"1,048,800円",146口,"87,400円",70口,"568,100円",900口,"43,700円","262,395,000円"
第2904回,2010/07/22,5193,32口,"857,600円",465口,"35,700円",83口,"446,600円","2,203口","17,800円","267,780,200円"
第2905回,2010/07/23,1458,24口,"771,600円",476口,"32,100円",140口,"401,800円","2,412口","16,000円","286,364,200円"
第2906回,2010/07/26,9098,24口,"1,166,500円",183口,"97,200円",68口,"631,800円","1,076口","48,600円","313,447,600円"
第2907回,2010/07/27,7879,34口,"745,000円",200口,"62,000円",119口,"403,500円","1,010口","31,000円","260,278,600円"
第2908回,2010/07/28,5722,32口,"924,700円",178口,"77,000円",76口,"500,800円",970口,"38,500円","263,899,600円"
第2909回,2010/07/29,5482,31口,"892,600円",440口,"37,100円",81口,"464,800円","2,061口","18,500円","266,713,600円"
第2910回,2010/07/30,9371,26口,"916,900円",548口,"38,200円",72口,"477,500円","2,611口","19,100円","286,744,800円"
