2006/01/05,8860,19口,"1,442,700円",183口,"120,200円",56口,"781,400円",932口,"60,100円","331,565,800円"
2006/01/06,9956,23口,"1,099,700円",219口,"91,600円",101口,"595,600円","1,230口","45,800円","359,749,200円"
2006/01/09,9047,47口,"905,900円",571口,"37,700円",149口,"471,800円","2,528口","18,800円","404,765,600円"
2006/01/10,8758,33口,"1,272,800円",153口,"106,000円",75口,"689,400円",883口,"53,000円","348,375,600円"
2006/01/11,4330,28口,"1,465,200円",169口,"122,100円",60口,"793,600円",841口,"61,000円","356,940,800円"
2006/01/12,9022,48口,"873,400円",247口,"72,700円",125口,"473,000円","1,136口","36,300円","356,419,000円"
2006/01/13,1284,27口,"1,169,000円",596口,"48,700円",72口,"608,800円","2,586口","24,300円","372,041,800円"
2006/01/16,6128,56口,"987,800円",660口,"41,100円",109口,"514,400円","2,913口","20,500円","441,170,200円"
2006/01/17,4210,45口,"888,300円",664口,"37,000円",82口,"462,600円","2,947口","18,500円","348,969,400円"
2006/01/18,8741,23口,"1,128,400円",503口,"47,000円",90口,"587,700円","2,419口","23,500円","354,144,200円"
2006/01/19,6010,40口,"977,300円",212口,"81,400円",99口,"529,300円","1,210口","40,700円","351,226,400円"
2006/01/20,9869,52口,"853,800円",275口,"71,100円",112口,"462,400円","1,543口","35,500円","379,263,200円"
2006/01/23,7369,49口,"986,600円",619口,"41,100円",113口,"513,800円","2,892口","20,500円","425,117,800円"
2006/01/24,2821,35口,"1,040,400円",270口,"86,700円",66口,"563,500円","1,301口","43,300円","340,926,000円"
2006/01/25,9100,22口,"991,300円",261口,"82,600円",89口,"536,900円","1,684口","41,300円","357,157,400円"
2006/01/26,8229,36口,"1,092,400円",229口,"91,000円",81口,"591,700円","1,140口","45,500円","355,564,400円"
2006/01/27,5581,64口,"765,000円",298口,"63,700円",151口,"414,300円","1,324口","31,800円","383,855,600円"
2006/01/30,7175,51口,"949,800円",328口,"79,100円",133口,"514,400円","1,439口","39,500円","443,965,400円"
2006/01/31,2318,53口,"830,300円",409口,"34,500円",143口,"432,400円","2,097口","17,200円","347,278,000円"
