2012/01/05,6156,32口,"712,100円",257口,"59,300円",141口,"385,700円","1,067口","29,600円","275,774,400円"
2012/01/06,4050,18口,"1,073,700円",206口,"89,400円",86口,"581,500円",955口,"44,700円","290,003,000円"
2012/01/09,2258,42口,"784,900円",259口,"65,400円",137口,"425,100円","1,127口","32,700円","322,270,200円"
2012/01/10,2610,36口,"768,800円",510口,"32,000円",95口,"400,400円","2,567口","16,000円","273,715,600円"
2012/01/11,0167,23口,"1,089,500円",302口,"45,300円",75口,"567,400円","1,762口","22,600円","269,615,400円"
2012/01/12,7409,15口,"1,015,100円",427口,"42,200円",86口,"528,600円","2,051口","21,100円","271,408,400円"
2012/01/13,1777,38口,"903,500円",61口,"225,800円",95口,"564,600円",238口,"112,900円","285,868,400円"
2012/01/16,4868,29口,"951,100円",300口,"79,200円",102口,"515,100円","1,053口","39,600円","323,642,200円"
2012/01/17,1196,27口,"825,100円",289口,"68,700円",78口,"446,900円","1,170口","34,300円","260,535,000円"
2012/01/18,2771,21口,"1,020,000円",190口,"85,000円",80口,"552,500円",881口,"42,500円","264,928,400円"
2012/01/19,5755,12口,"1,387,600円",67口,"346,900円",56口,"867,200円",178口,"173,400円","265,188,600円"
2012/01/20,7219,37口,"834,700円",386口,"34,700円",96口,"434,700円","2,088口","17,300円","271,927,800円"
2012/01/23,8179,25口,"922,600円",585口,"38,400円",95口,"480,500円","2,551口","19,200円","311,644,200円"
2012/01/24,6386,31口,"979,400円",146口,"81,600円",73口,"530,500円",754口,"40,800円","248,405,600円"
2012/01/25,3886,38口,"585,900円",321口,"48,800円",158口,"317,300円","1,323口","24,400円","267,545,800円"
2012/01/26,2408,37口,"825,600円",389口,"34,400円",109口,"430,000円","1,837口","17,200円","272,007,400円"
2012/01/27,9617,30口,"882,900円",448口,"36,700円",96口,"459,800円","2,213口","18,300円","284,065,400円"
2012/01/30,5743,24口,"1,035,200円",500口,"43,100円",90口,"539,100円","2,157口","21,500円","314,363,400円"
2012/01/31,5923,30口,"735,700円",421口,"30,600円",128口,"383,100円","2,071口","15,300円","257,257,000円"
