第3815回,2014/02/04,9894,30口,"895,000円",154口,"74,500円",84口,"484,700円",703口,"37,200円","233,948,000円"
第3816回,2014/02/05,1218,130口,"284,300円",233口,"23,600円",365口,"153,900円","1,012口","11,800円","245,948,800円"
第3817回,2014/02/06,1895,14口,"1,270,800円",311口,"52,900円",45口,"661,800円","1,637口","26,400円","238,634,800円"
第3818回,2014/02/07,5111,27口,"634,900円",130口,"158,700円",102口,"396,800円",409口,"79,300円","246,060,800円"
第3819回,2014/02/10,0118,76口,"505,000円",270口,"42,000円",155口,"273,500円","1,267口","21,000円","264,027,800円"
第3820回,2014/02/11,4800,15口,"1,091,000円",124口,"90,900円",60口,"590,900円",698口,"45,400円","210,730,600円"
第3821回,2014/02/12,0687,11口,"1,632,300円",319口,"68,000円",29口,"850,100円","1,198口","34,000円","233,439,200円"
第3822回,2014/02/13,9531,30口,"796,500円",508口,"33,100円",66口,"414,800円","2,251口","16,500円","234,421,200円"
第3823回,2014/02/14,1856,16口,"804,400円",399口,"33,500円",109口,"418,900円","1,961口","16,700円","232,855,200円"
第3824回,2014/02/17,9372,28口,"809,500円",698口,"33,700円",74口,"421,600円","2,842口","16,800円","278,552,200円"
第3825回,2014/02/18,8749,16口,"985,700円",372口,"41,000円",65口,"513,300円","1,907口","20,500円","230,193,400円"
第3826回,2014/02/19,3045,24口,"1,097,500円",266口,"45,700円",74口,"571,600円","1,221口","22,800円","241,603,400円"
第3827回,2014/02/20,3380,27口,"992,400円",155口,"82,700円",77口,"537,500円",679口,"41,300円","242,420,400円"
第3828回,2014/02/21,2395,28口,"879,500円",486口,"36,600円",63口,"458,000円","2,133口","18,300円","245,301,600円"
第3829回,2014/02/24,3624,54口,"793,600円",472口,"33,000円",88口,"413,300円","1,937口","16,500円","281,915,200円"
第3830回,2014/02/25,5427,23口,"830,600円",512口,"34,600円",77口,"432,600円","2,137口","17,300円","238,050,000円"
第3831回,2014/02/26,1856,18口,"814,500円",489口,"33,900円",111口,"424,200円","2,005口","16,900円","249,711,400円"
第3832回,2014/02/27,3147,24口,"821,800円",440口,"34,200円",93口,"428,000円","2,099口","17,100円","245,648,400円"
第3833回,2014/02/28,7516,21口,"1,107,400円",320口,"46,100円",75口,"576,700円","1,586口","23,000円","261,938,200円"
