2003/09/03,6047,45口,"986,500円",593口,"41,100円",170口,"513,800円","3,170口","20,500円","491,725,600円"
2003/09/05,4954,43口,"1,138,400円",294口,"94,800円",142口,"616,600円","1,514口","47,400円","524,929,800円"
2003/09/08,0071,89口,"891,600円",345口,"74,300円",137口,"482,900円","1,801口","37,100円","529,017,400円"
2003/09/10,0182,28口,"1,087,800円",858口,"45,300円",80口,"566,500円","4,479口","22,600円","480,435,200円"
2003/09/12,0563,38口,"1,308,800円",607口,"54,500円",82口,"681,600円","3,203口","27,200円","502,405,600円"
2003/09/15,3991,53口,"874,900円",326口,"72,900円",153口,"473,900円","1,728口","36,400円","456,983,400円"
2003/09/17,7137,107口,"401,200円",819口,"33,400円",392口,"217,300円","3,283口","16,700円","467,619,800円"
2003/09/19,7744,83口,"843,400円",160口,"140,500円",176口,"491,900円",640口,"70,200円","497,940,400円"
2003/09/22,1413,96口,"719,300円",354口,"59,900円",198口,"389,600円","1,906口","29,900円","499,010,400円"
2003/09/24,8030,53口,"1,049,000円",270口,"87,400円",103口,"568,200円","1,497口","43,700円","451,472,200円"
2003/09/26,1642,41口,"1,081,300円",777口,"45,000円",109口,"563,100円","3,824口","22,500円","504,166,600円"
2003/09/29,2308,60口,"917,800円",725口,"38,200円",162口,"478,000円","3,745口","19,100円","515,203,200円"
