第3342回,2012/04/02,9940,17口,"1,457,800円",166口,"121,400円",58口,"789,600円",734口,"60,700円","300,752,800円"
第3343回,2012/04/03,1220,117口,"319,800円",305口,"26,600円",199口,"173,200円","1,466口","13,300円","221,238,200円"
第3344回,2012/04/04,0634,32口,"1,017,000円",250口,"42,300円",76口,"529,600円","1,274口","21,100円","245,325,600円"
第3345回,2012/04/05,1182,19口,"1,006,500円",246口,"83,800円",47口,"545,100円","1,187口","41,900円","255,932,800円"
第3346回,2012/04/06,8152,19口,"992,900円",435口,"41,300円",74口,"517,100円","2,092口","20,600円","263,129,200円"
第3347回,2012/04/09,0011,34口,"771,100円",177口,"128,500円",77口,"449,800円",743口,"64,200円","291,896,200円"
第3348回,2012/04/10,3057,19口,"940,400円",373口,"39,100円",78口,"489,700円","1,759口","19,500円","233,676,600円"
第3349回,2012/04/11,2879,26口,"946,900円",273口,"39,400円",84口,"493,100円","1,471口","19,700円","235,201,600円"
第3350回,2012/04/12,6017,29口,"1,081,500円",286口,"45,000円",66口,"563,200円","1,446口","22,500円","253,365,200円"
第3351回,2012/04/13,8596,28口,"870,400円",524口,"36,200円",80口,"453,300円","2,496口","18,100円","277,568,400円"
第3352回,2012/04/16,1234,125口,"359,500円",795口,"14,900円",347口,"187,200円","2,604口","7,400円","314,055,200円"
第3353回,2012/04/17,3019,17口,"907,500円",377口,"37,800円",94口,"472,600円","1,917口","18,900円","245,252,000円"
第3354回,2012/04/18,8585,21口,"1,168,700円",89口,"194,700円",56口,"681,700円",362口,"97,300円","256,270,200円"
第3355回,2012/04/19,8947,23口,"1,095,400円",308口,"45,600円",67口,"570,500円","1,764口","22,800円","261,645,400円"
第3356回,2012/04/20,4310,32口,"897,300円",446口,"37,300円",78口,"467,300円","2,202口","18,600円","273,350,600円"
第3357回,2012/04/23,7372,26口,"1,168,400円",219口,"97,300円",58口,"632,800円",956口,"48,600円","299,890,400円"
第3358回,2012/04/24,8608,14口,"1,390,000円",106口,"115,800円",50口,"752,900円",707口,"57,900円","245,195,600円"
第3359回,2012/04/25,4545,65口,"639,400円",93口,"106,500円",129口,"372,900円",361口,"53,200円","264,084,400円"
第3360回,2012/04/26,6200,12口,"1,634,900円",134口,"136,200円",35口,"885,500円",728口,"68,100円","263,251,600円"
第3361回,2012/04/27,2044,15口,"1,128,300円",190口,"94,000円",82口,"611,100円",864口,"47,000円","278,943,000円"
第3362回,2012/04/30,6767,50口,"847,700円",107口,"141,200円",89口,"494,400円",368口,"70,600円","283,384,800円"
