2004/01/07,2324,113口,"732,600円",360口,"61,000円",206口,"396,800円","1,432口","30,500円","511,601,800円"
2004/01/09,0083,41口,"1,172,800円",366口,"97,700円",107口,"635,200円","1,775口","48,800円","530,173,200円"
2004/01/12,8351,53口,"954,500円",827口,"39,700円",137口,"497,100円","3,673口","19,800円","499,178,000円"
2004/01/14,2185,46口,"1,027,300円",730口,"42,800円",137口,"535,000円","3,339口","21,400円","496,183,000円"
2004/01/16,9722,51口,"1,186,200円",276口,"98,800円",108口,"642,500円","1,678口","49,400円","533,604,600円"
2004/01/19,7337,81口,"880,700円",202口,"146,700円",145口,"513,700円",936口,"73,300円","542,612,600円"
2004/01/21,9483,43口,"1,167,600円",690口,"48,600円",99口,"608,100円","3,531口","24,300円","510,834,000円"
2004/01/23,1255,90口,"828,700円",392口,"69,000円",162口,"448,800円","1,830口","34,500円","527,917,400円"
2004/01/26,2981,73口,"876,300円",857口,"36,500円",178口,"456,400円","4,150口","18,200円","560,619,400円"
2004/01/28,1995,49口,"1,132,600円",280口,"94,300円",140口,"613,400円","1,373口","47,100円","516,909,200円"
2004/01/30,1915,64口,"841,000円",429口,"70,000円",192口,"455,500円","2,158口","35,000円","548,848,600円"
