第2912回,2010/08/03,3342,12口,"1,317,400円",154口,"109,700円",54口,"713,500円",813口,"54,800円","257,521,800円"
第2913回,2010/08/04,1316,39口,"817,300円",155口,"68,100円",102口,"442,700円",895口,"34,000円","262,385,800円"
第2914回,2010/08/05,0590,11口,"1,679,400円",153口,"139,900円",32口,"909,600円",740口,"69,900円","268,401,800円"
第2915回,2010/08/06,5077,22口,"1,288,500円",120口,"107,300円",67口,"697,900円",680口,"53,600円","276,690,200円"
第2916回,2010/08/09,7936,36口,"934,600円",470口,"38,900円",86口,"486,700円","2,154口","19,400円","301,697,600円"
第2917回,2010/08/10,6203,15口,"1,104,000円",342口,"46,000円",69口,"575,000円","1,862口","23,000円","255,114,000円"
第2918回,2010/08/11,1590,32口,"930,100円",362口,"38,700円",74口,"484,400円","1,863口","19,300円","257,206,400円"
第2919回,2010/08/12,5896,20口,"877,300円",412口,"36,500円",90口,"456,900円","2,382口","18,200円","260,616,800円"
第2920回,2010/08/13,4177,39口,"837,600円",181口,"69,800円",94口,"453,700円","1,139口","34,900円","283,797,000円"
第2921回,2010/08/16,4514,25口,"1,085,000円",201口,"90,400円",95口,"587,700円",881口,"45,200円","313,243,800円"
第2922回,2010/08/17,3995,29口,"1,018,700円",188口,"84,800円",75口,"551,700円",738口,"42,400円","262,695,400円"
第2923回,2010/08/18,7900,25口,"1,231,200円",134口,"102,600円",50口,"666,900円",800口,"51,300円","264,261,000円"
第2924回,2010/08/19,3537,38口,"816,800円",199口,"68,000円",112口,"442,400円",890口,"34,000円","276,534,400円"
第2925回,2010/08/20,2392,24口,"1,091,500円",212口,"90,900円",67口,"591,200円","1,021口","45,400円","292,282,800円"
第2926回,2010/08/23,0540,16口,"1,727,000円",177口,"143,900円",33口,"935,400円",830口,"71,900円","319,336,400円"
第2927回,2010/08/24,6578,25口,"930,200円",471口,"38,700円",79口,"484,400円","2,065口","19,300円","266,244,800円"
第2928回,2010/08/25,4370,17口,"979,400円",493口,"40,800円",76口,"510,100円","2,433口","20,400円","278,190,200円"
第2929回,2010/08/26,7233,51口,"882,600円",168口,"73,500円",82口,"478,000円",900口,"36,700円","288,178,000円"
第2930回,2010/08/27,9407,46口,"792,700円",412口,"33,000円",118口,"412,800円","2,052口","16,500円","294,865,400円"
第2931回,2010/08/30,9851,20口,"1,097,600円",534口,"45,700円",75口,"571,600円","2,443口","22,800円","322,483,600円"
第2932回,2010/08/31,7063,25口,"1,275,700円",288口,"53,100円",45口,"664,400円","1,701口","26,500円","271,800,200円"
