第2608回,2009/06/01,5082,29口,"1,024,900円",546口,"42,700円",94口,"533,800円","2,441口","21,300円","345,192,600円"
第2609回,2009/06/02,6765,20口,"1,122,900円",167口,"93,500円",79口,"608,200円",860口,"46,700円","280,849,400円"
第2610回,2009/06/03,3153,44口,"892,900円",193口,"74,400円",83口,"483,600円",940口,"37,200円","286,145,600円"
第2611回,2009/06/04,3854,57口,"735,500円",416口,"30,600円",121口,"383,000円","1,979口","15,300円","291,902,000円"
第2612回,2009/06/05,8013,37口,"910,500円",404口,"37,900円",92口,"474,200円","2,319口","18,900円","303,639,400円"
第2613回,2009/06/08,8503,29口,"973,900円",599口,"40,500円",80口,"507,200円","2,687口","20,200円","328,123,600円"
第2614回,2009/06/09,4669,54口,"520,500円",298口,"43,300円",186口,"281,900円","1,427口","21,600円","276,506,000円"
第2615回,2009/06/10,9329,20口,"1,129,200円",150口,"94,100円",76口,"611,600円",888口,"47,000円","277,706,400円"
第2616回,2009/06/11,3697,34口,"832,500円",507口,"34,600円",100口,"433,500円","2,415口","17,300円","291,413,800円"
第2617回,2009/06/12,4450,25口,"1,085,800円",196口,"90,400円",86口,"588,100円",888口,"45,200円","301,417,800円"
第2618回,2009/06/15,5170,27口,"1,112,500円",512口,"46,300円",87口,"579,400円","2,212口","23,100円","345,462,200円"
第2619回,2009/06/16,8910,34口,"732,900円",451口,"30,500円",133口,"381,700円","2,546口","15,200円","285,195,600円"
第2620回,2009/06/17,6785,38口,"799,800円",558口,"33,300円",96口,"416,500円","2,560口","16,600円","292,540,200円"
第2621回,2009/06/18,2936,45口,"785,600円",491口,"32,700円",104口,"409,100円","2,429口","16,300円","297,207,400円"
第2622回,2009/06/19,1370,25口,"1,096,100円",442口,"45,600円",65口,"570,800円","2,480口","22,800円","314,080,800円"
第2623回,2009/06/22,0622,223口,"248,400円",424口,"20,700円",555口,"134,500円","1,299口","10,300円","338,500,200円"
第2624回,2009/06/23,1961,52口,"606,200円",276口,"50,500円",170口,"328,300円",967口,"25,200円","279,387,200円"
第2625回,2009/06/24,1999,33口,"845,500円",80口,"211,300円",101口,"528,400円",261口,"105,600円","279,496,600円"
第2626回,2009/06/25,7775,28口,"1,324,100円",57口,"331,000円",57口,"827,500円",181口,"165,500円","295,724,400円"
第2627回,2009/06/26,0937,28口,"1,473,400円",297口,"61,300円",45口,"767,300円","1,568口","30,600円","315,906,000円"
第2628回,2009/06/29,2509,29口,"839,300円",643口,"34,900円",136口,"437,100円","2,845口","17,400円","346,751,200円"
第2629回,2009/06/30,5376,32口,"952,900円",402口,"39,700円",92口,"496,300円","1,986口","19,800円","292,313,200円"
