第3664回,2013/07/02,2940,42口,"758,600円",285口,"31,600円",100口,"395,100円","1,450口","15,800円","229,563,200円"
第3665回,2013/07/03,3141,35口,"830,600円",198口,"69,200円",71口,"449,900円",909口,"34,600円","235,967,000円"
第3666回,2013/07/04,5412,23口,"914,300円",334口,"38,000円",81口,"476,100円","1,733口","19,000円","234,098,400円"
第3667回,2013/07/05,8387,11口,"1,092,400円",167口,"91,000円",65口,"591,700円",920口,"45,500円","239,025,200円"
第3668回,2013/07/08,8655,36口,"828,800円",202口,"69,000円",94口,"448,900円",958口,"34,500円","264,612,000円"
第3669回,2013/07/09,1550,22口,"1,131,100円",148口,"94,200円",44口,"612,600円",676口,"47,100円","217,006,000円"
第3670回,2013/07/10,4791,31口,"749,500円",446口,"31,200円",78口,"390,300円","2,254口","15,600円","228,472,200円"
第3671回,2013/07/11,2588,24口,"791,800円",167口,"65,900円",108口,"428,800円",789口,"32,900円","227,503,800円"
第3672回,2013/07/12,4156,33口,"849,200円",271口,"35,300円",87口,"442,200円","1,563口","17,600円","230,553,000円"
第3673回,2013/07/15,2101,30口,"728,000円",298口,"60,600円",59口,"394,300円","1,489口","30,300円","240,784,800円"
第3674回,2013/07/16,0951,21口,"1,107,900円",298口,"46,100円",32口,"577,000円","1,788口","23,000円","215,024,800円"
第3675回,2013/07/17,2342,12口,"1,262,600円",122口,"105,200円",51口,"683,900円",709口,"52,600円","222,599,200円"
第3676回,2013/07/18,1886,14口,"1,289,600円",118口,"107,400円",53口,"698,500円",608口,"53,700円","223,175,800円"
第3677回,2013/07/19,9916,13口,"914,700円",193口,"76,200円",78口,"495,400円","1,019口","38,100円","231,308,200円"
第3678回,2013/07/22,3529,31口,"808,500円",439口,"33,600円",103口,"421,000円","1,989口","16,800円","259,397,800円"
第3679回,2013/07/23,8697,19口,"920,000円",355口,"38,300円",65口,"479,100円","1,718口","19,100円","211,494,000円"
第3680回,2013/07/24,1780,20口,"995,200円",288口,"41,400円",63口,"518,300円","1,650口","20,700円","219,379,200円"
第3681回,2013/07/25,9012,28口,"653,900円",478口,"27,200円",118口,"340,500円","2,356口","13,600円","230,287,600円"
第3682回,2013/07/26,1296,18口,"844,700円",440口,"35,100円",84口,"439,900円","2,057口","17,500円","230,793,600円"
第3683回,2013/07/29,3728,41口,"684,800円",498口,"28,500円",119口,"356,600円","2,165口","14,200円","256,946,400円"
第3684回,2013/07/30,1674,16口,"1,032,600円",360口,"43,000円",54口,"537,800円","1,674口","21,500円","215,703,600円"
第3685回,2013/07/31,4076,38口,"845,600円",217口,"35,200円",95口,"440,400円","1,254口","17,600円","230,468,200円"
