第1643回,2005/09/01,0996,25口,"1,027,900円",213口,"85,600円",98口,"556,700円","1,242口","42,800円","337,131,400円"
第1644回,2005/09/02,6077,44口,"953,000円",190口,"79,400円",124口,"516,200円","1,122口","39,700円","367,968,400円"
第1645回,2005/09/05,3223,81口,"865,000円",141口,"144,100円",94口,"504,500円",567口,"72,000円","397,103,800円"
第1646回,2005/09/06,3020,39口,"717,100円",295口,"59,700円",117口,"388,400円","1,414口","29,800円","296,225,000円"
第1647回,2005/09/07,6852,20口,"1,276,500円",384口,"53,100円",75口,"664,800円","1,924口","26,500円","326,634,200円"
第1648回,2005/09/08,2417,50口,"788,800円",474口,"32,800円",121口,"410,800円","2,635口","16,400円","328,973,000円"
第1649回,2005/09/09,9858,16口,"1,521,800円",158口,"126,800円",63口,"824,300円","1,017口","63,400円","357,364,600円"
第1650回,2005/09/12,0154,31口,"1,231,200円",541口,"51,300円",70口,"641,200円","2,748口","25,600円","402,890,400円"
第1651回,2005/09/13,6831,24口,"1,152,300円",456口,"48,000円",61口,"600,100円","2,440口","24,000円","321,635,200円"
第1652回,2005/09/14,5582,49口,"781,500円",199口,"65,100円",131口,"423,300円","1,217口","32,500円","325,205,000円"
第1653回,2005/09/15,7339,29口,"1,068,100円",162口,"89,000円",101口,"578,500円",995口,"44,500円","329,142,600円"
第1654回,2005/09/16,5451,38口,"1,121,300円",185口,"93,400円",85口,"607,300円","1,011口","46,700円","352,818,000円"
第1655回,2005/09/19,9061,26口,"1,071,100円",510口,"44,600円",87口,"557,800円","2,712口","22,300円","354,822,800円"
第1656回,2005/09/20,0398,30口,"1,146,100円",310口,"47,700円",78口,"596,900円","1,899口","23,800円","313,555,400円"
第1657回,2005/09/21,1558,29口,"1,015,800円",233口,"84,600円",98口,"550,200円","1,070口","42,300円","329,773,200円"
第1658回,2005/09/22,6864,42口,"1,023,500円",179口,"85,200円",94口,"554,300円",943口,"42,600円","334,630,600円"
第1659回,2005/09/23,2676,31口,"1,234,000円",135口,"102,800円",71口,"668,400円",818口,"51,400円","314,806,000円"
第1660回,2005/09/26,4785,76口,"688,900円",748口,"28,700円",178口,"358,800円","3,345口","14,300円","412,700,800円"
第1661回,2005/09/27,4631,36口,"1,038,500円",401口,"43,200円",84口,"540,800円","2,036口","21,600円","320,493,400円"
第1662回,2005/09/28,4122,73口,"579,000円",394口,"48,200円",152口,"313,600円","1,705口","24,100円","333,543,800円"
第1663回,2005/09/29,5435,33口,"1,049,500円",211口,"87,400円",85口,"568,400円","1,046口","43,700円","327,026,000円"
第1664回,2005/09/30,4149,35口,"977,200円",255口,"81,400円",107口,"529,300円","1,223口","40,700円","358,674,000円"
