2004/08/03,5531,79口,"636,400円",233口,"53,000円",153口,"344,700円","1,253口","26,500円","330,241,200円"
2004/08/04,0478,33口,"1,134,300円",381口,"47,200円",80口,"590,700円","2,214口","23,600円","344,493,800円"
2004/08/05,1291,38口,"754,800円",302口,"62,900円",91口,"408,800円","1,922口","31,400円","322,989,400円"
2004/08/06,5580,68口,"882,700円",152口,"73,500円",117口,"478,100円",937口,"36,700円","359,162,800円"
2004/08/09,3348,39口,"1,071,300円",193口,"89,200円",129口,"580,200円","1,104口","44,600円","406,998,800円"
2004/08/10,8581,43口,"930,800円",165口,"77,500円",96口,"504,100円","1,026口","38,700円","313,374,600円"
2004/08/11,8006,19口,"1,525,100円",171口,"127,000円",50口,"826,000円",945口,"63,500円","337,929,200円"
2004/08/12,7018,34口,"878,500円",469口,"36,600円",99口,"457,500円","2,781口","18,300円","318,303,200円"
2004/08/13,8701,54口,"787,800円",610口,"32,800円",110口,"410,300円","3,130口","16,400円","353,514,000円"
2004/08/16,0241,22口,"1,261,100円",662口,"52,500円",59口,"656,800円","3,356口","26,200円","421,023,600円"
2004/08/17,6624,52口,"850,000円",197口,"70,800円",119口,"460,400円",930口,"35,400円","324,194,800円"
2004/08/18,7867,55口,"835,800円",241口,"69,600円",106口,"452,700円","1,274口","34,800円","344,726,200円"
2004/08/19,5830,20口,"1,086,100円",471口,"45,200円",84口,"565,600円","2,525口","22,600円","328,221,600円"
2004/08/20,6759,42口,"1,184,400円",334口,"49,300円",91口,"616,800円","1,938口","24,600円","378,212,600円"
2004/08/23,0979,20口,"1,642,500円",175口,"136,800円",76口,"889,600円","1,032口","68,400円","433,449,800円"
2004/08/24,0264,22口,"1,343,700円",410口,"55,900円",53口,"699,800円","2,107口","27,900円","330,222,800円"
2004/08/25,0354,53口,"1,144,500円",371口,"47,600円",70口,"596,000円","1,859口","23,800円","365,355,200円"
2004/08/26,6443,37口,"1,115,800円",175口,"92,900円",89口,"604,300円","1,017口","46,400円","352,518,800円"
2004/08/27,0743,39口,"962,400円",624口,"40,100円",99口,"501,200円","3,114口","20,000円","388,064,800円"
2004/08/30,4394,33口,"1,430,300円",174口,"119,100円",79口,"774,700円",985口,"59,500円","417,455,600円"
2004/08/31,1729,57口,"791,700円",412口,"32,900円",128口,"412,300円","2,507口","16,400円","339,696,200円"
