第1225回,2003/10/03,1065,56口,"1,017,000円",682口,"42,300円",134口,"529,600円","3,496口","21,100円","513,136,200円"
第1226回,2003/10/06,0923,164口,"500,500円",755口,"20,800円",376口,"260,600円","3,511口","10,400円","516,631,200円"
第1227回,2003/10/08,4475,40口,"1,152,700円",305口,"96,000円",124口,"624,300円","1,259口","48,000円","474,007,200円"
第1228回,2003/10/10,6685,266口,"301,300円",448口,"25,100円",696口,"163,200円","1,628口","12,500円","501,055,400円"
第1229回,2003/10/13,3409,53口,"1,001,100円",546口,"41,700円",126口,"521,400円","2,654口","20,800円","437,550,800円"
第1230回,2003/10/15,7871,57口,"885,000円",413口,"73,700円",124口,"479,300円","1,860口","36,800円","464,306,600円"
第1231回,2003/10/17,6084,46口,"1,047,400円",630口,"43,600円",147口,"545,500円","3,270口","21,800円","504,982,000円"
第1232回,2003/10/20,3940,78口,"884,000円",767口,"36,800円",150口,"460,400円","3,453口","18,400円","510,849,400円"
第1233回,2003/10/22,8185,33口,"1,308,400円",194口,"109,000円",107口,"708,700円","1,323口","54,500円","471,760,200円"
第1234回,2003/10/24,3040,53口,"945,000円",316口,"78,700円",176口,"511,800円","1,641口","39,300円","510,429,400円"
第1235回,2003/10/27,3780,69口,"839,600円",812口,"34,900円",190口,"437,200円","3,815口","17,400円","524,845,800円"
第1236回,2003/10/29,5559,52口,"896,900円",178口,"224,200円",138口,"560,500円",487口,"112,100円","485,612,800円"
第1237回,2003/10/31,5559,84口,"633,600円",197口,"158,400円",219口,"396,000円",698口,"79,200円","503,263,200円"
