第1793回,2006/04/03,7193,46口,"705,500円",862口,"29,300円",177口,"367,400円","3,992口","14,600円","403,376,400円"
第1794回,2006/04/04,7476,44口,"918,600円",180口,"76,500円",109口,"497,500円","1,008口","38,200円","326,721,800円"
第1795回,2006/04/05,7348,29口,"999,400円",532口,"41,600円",81口,"520,500円","2,573口","20,800円","326,389,600円"
第1796回,2006/04/06,6029,50口,"799,700円",451口,"33,300円",151口,"416,500円","2,278口","16,600円","346,379,600円"
第1797回,2006/04/07,8570,23口,"1,299,500円",367口,"54,100円",77口,"676,800円","2,210口","27,000円","359,368,600円"
第1798回,2006/04/10,3440,43口,"1,187,800円",201口,"98,900円",96口,"643,300円",984口,"49,400円","403,203,200円"
第1799回,2006/04/11,1655,31口,"1,032,200円",183口,"86,000円",89口,"559,100円","1,060口","43,000円","317,980,200円"
第1800回,2006/04/12,8192,37口,"863,000円",504口,"35,900円",112口,"449,400円","2,822口","17,900円","335,855,200円"
第1801回,2006/04/13,6922,53口,"903,900円",210口,"75,300円",89口,"489,600円","1,139口","37,600円","333,797,000円"
第1802回,2006/04/14,3000,42口,"1,197,500円",69口,"299,300円",79口,"748,400円",243口,"149,600円","369,897,600円"
第1803回,2006/04/17,8147,42口,"940,200円",740口,"39,100円",115口,"489,600円","3,290口","19,500円","420,522,800円"
第1804回,2006/04/18,4393,54口,"946,800円",197口,"78,900円",89口,"512,800円","1,019口","39,400円","338,950,400円"
第1805回,2006/04/19,8680,25口,"1,198,000円",177口,"99,800円",82口,"648,900円","1,057口","49,900円","341,321,600円"
第1806回,2006/04/20,1896,26口,"823,900円",591口,"34,300円",139口,"429,100円","3,062口","17,100円","342,041,400円"
第1807回,2006/04/21,5187,33口,"1,007,400円",500口,"41,900円",110口,"524,600円","2,527口","20,900円","366,652,800円"
第1808回,2006/04/24,2607,43口,"1,081,300円",556口,"45,000円",114口,"563,100円","2,449口","22,500円","424,263,800円"
第1809回,2006/04/25,5519,58口,"737,800円",255口,"61,400円",151口,"399,600円","1,143口","30,700円","342,137,800円"
第1810回,2006/04/26,7358,48口,"738,800円",570口,"30,700円",162口,"384,700円","2,777口","15,300円","351,317,400円"
第1811回,2006/04/27,3388,65口,"825,600円",109口,"137,600円",122口,"481,600円",448口,"68,800円","351,673,200円"
第1812回,2006/04/28,9894,27口,"981,400円",297口,"81,700円",103口,"531,500円","1,518口","40,800円","372,508,400円"
