2007/11/02,9440,39口,"896,100円",222口,"74,600円",100口,"485,300円","1,255口","37,300円","326,501,600円"
2007/11/05,4644,36口,"1,009,000円",125口,"252,200円",95口,"630,600円",281口,"126,100円","362,683,200円"
2007/11/06,9947,24口,"987,600円",192口,"82,300円",100口,"534,900円","1,000口","41,100円","298,132,200円"
2007/11/07,0502,30口,"915,200円",198口,"76,200円",116口,"495,700円",975口,"38,100円","304,994,200円"
2007/11/08,4181,31口,"908,000円",256口,"75,600円",92口,"491,800円","1,229口","37,800円","309,486,400円"
2007/11/09,3150,77口,"638,300円",488口,"26,500円",157口,"332,400円","2,429口","13,200円","325,869,600円"
2007/11/12,5726,38口,"1,067,500円",447口,"44,400円",105口,"555,900円","1,999口","22,200円","362,853,400円"
2007/11/13,7143,34口,"890,500円",474口,"37,100円",93口,"463,800円","2,305口","18,500円","297,265,400円"
2007/11/14,7919,23口,"1,208,900円",168口,"100,700円",66口,"654,800円",962口,"50,300円","303,137,200円"
2007/11/15,5932,22口,"1,349,200円",356口,"56,200円",53口,"702,700円","1,897口","28,100円","311,703,000円"
2007/11/16,4035,31口,"1,225,800円",348口,"51,000円",70口,"638,400円","1,839口","25,500円","327,636,200円"
2007/11/19,2172,40口,"913,200円",284口,"76,100円",98口,"494,600円","1,484口","38,000円","362,427,200円"
2007/11/20,9862,19口,"1,362,800円",339口,"56,700円",44口,"709,700円","1,955口","28,300円","293,085,400円"
2007/11/21,1209,146口,"355,100円",523口,"14,700円",295口,"184,900円","2,624口","7,300円","296,864,600円"
2007/11/22,1542,22口,"1,171,100円",395口,"48,700円",61口,"609,900円","2,252口","24,300円","304,874,600円"
2007/11/23,7598,15口,"1,300,200円",362口,"54,100円",57口,"677,100円","1,799口","27,000円","280,988,400円"
2007/11/26,6653,32口,"1,032,000円",246口,"86,000円",120口,"559,000円","1,031口","43,000円","368,018,800円"
2007/11/27,8762,18口,"1,161,600円",344口,"48,400円",86口,"605,000円","1,793口","24,200円","295,517,600円"
2007/11/28,6712,37口,"947,000円",310口,"39,400円",98口,"493,200円","2,064口","19,700円","302,978,600円"
2007/11/29,9001,31口,"923,800円",190口,"76,900円",103口,"500,300円","1,151口","38,400円","309,152,200円"
2007/11/30,9485,24口,"1,015,300円",487口,"42,300円",93口,"528,800円","2,429口","21,100円","323,404,000円"
