第3236回,2011/11/02,8316,39口,"653,700円",680口,"27,200円",118口,"340,400円","2,501口","13,600円","262,808,200円"
第3237回,2011/11/03,1873,35口,"778,600円",602口,"32,400円",63口,"405,500円","2,337口","16,200円","244,989,400円"
第3238回,2011/11/04,0721,95口,"469,400円",452口,"19,500円",212口,"244,400円","2,099口","9,700円","279,548,000円"
第3239回,2011/11/07,6926,20口,"1,259,300円",178口,"104,900円",70口,"682,100円",861口,"52,400円","303,990,800円"
第3240回,2011/11/08,2312,39口,"844,700円",172口,"70,300円",78口,"457,500円",808口,"35,100円","242,625,400円"
第3241回,2011/11/09,2392,43口,"775,000円",163口,"64,500円",102口,"419,700円",843口,"32,200円","253,122,000円"
第3242回,2011/11/10,2613,27口,"749,800円",521口,"31,200円",105口,"390,500円","2,515口","15,600円","259,591,200円"
第3243回,2011/11/11,7935,20口,"987,400円",416口,"41,100円",78口,"514,200円","2,066口","20,500円","265,506,200円"
第3244回,2011/11/14,7276,21口,"1,388,200円",146口,"115,600円",65口,"751,900円",685口,"57,800円","298,987,000円"
第3245回,2011/11/15,4292,25口,"1,145,300円",125口,"95,400円",65口,"620,300円",623口,"47,700円","245,828,600円"
第3246回,2011/11/16,4934,34口,"855,900円",164口,"71,300円",95口,"463,600円",804口,"35,600円","252,271,400円"
第3247回,2011/11/17,2554,21口,"1,172,900円",157口,"97,700円",63口,"635,300円",738口,"48,800円","257,941,000円"
第3248回,2011/11/18,7880,21口,"1,391,500円",116口,"115,900円",53口,"753,700円",643口,"57,900円","266,458,800円"
第3249回,2011/11/21,5433,30口,"1,064,500円",205口,"88,700円",70口,"576,600円",928口,"44,300円","292,553,000円"
第3250回,2011/11/22,8032,19口,"1,000,400円",457口,"41,600円",62口,"521,000円","1,825口","20,800円","240,895,600円"
第3251回,2011/11/23,9951,29口,"817,000円",168口,"68,000円",97口,"442,500円",694口,"34,000円","225,969,200円"
第3252回,2011/11/24,0012,19口,"875,100円",224口,"72,900円",80口,"474,000円","1,154口","36,400円","251,033,600円"
第3253回,2011/11/25,0740,5口,"1,843,600円",152口,"153,600円",39口,"998,600円",651口,"76,800円","270,065,000円"
第3254回,2011/11/28,7704,29口,"884,100円",276口,"73,600円",100口,"478,800円","1,148口","36,800円","302,570,600円"
第3255回,2011/11/29,8172,22口,"998,300円",387口,"41,500円",71口,"519,900円","1,732口","20,700円","246,674,400円"
第3256回,2011/11/30,3126,32口,"868,300円",382口,"36,100円",85口,"452,200円","2,051口","18,000円","260,330,800円"
