第0929回,2001/11/02,0333,50口,"1,192,900円",121口,"298,200円",92口,"745,500円",586口,"149,100円","559,348,000円"
第0930回,2001/11/05,4092,61口,"954,100円","1,004口","39,700円",143口,"496,900円","4,403口","19,800円","570,433,000円"
第0931回,2001/11/07,1826,86口,"850,300円",785口,"35,400円",180口,"442,800円","3,508口","17,700円","539,597,400円"
第0932回,2001/11/09,5938,81口,"866,800円",828口,"36,100円",173口,"451,400円","3,848口","18,000円","550,476,000円"
第0933回,2001/11/12,5552,55口,"1,283,700円",101口,"320,900円",96口,"802,300円",483口,"160,400円","572,316,600円"
第0934回,2001/11/14,5994,54口,"1,129,700円",322口,"94,100円",120口,"611,900円","1,508口","47,000円","523,859,800円"
第0935回,2001/11/16,4602,51口,"1,113,300円",789口,"46,300円",127口,"579,800円","3,701口","23,100円","561,917,800円"
第0936回,2001/11/19,5693,81口,"764,700円","1,170口","31,800円",181口,"398,200円","5,250口","15,900円","566,583,600円"
第0937回,2001/11/21,7315,88口,"749,300円","1,156口","31,200円",173口,"390,200円","4,591口","15,600円","536,067,200円"
第0938回,2001/11/23,4949,73口,"934,600円",149口,"155,700円",170口,"545,100円",635口,"77,800円","519,090,200円"
第0939回,2001/11/26,1222,258口,"424,600円",203口,"106,100円",382口,"265,300円",581口,"53,000円","585,258,400円"
第0940回,2001/11/28,2409,70口,"867,400円",878口,"36,100円",167口,"451,700円","3,972口","18,000円","532,654,800円"
第0941回,2001/11/30,8321,68口,"1,039,000円",764口,"43,200円",126口,"541,100円","3,686口","21,600円","559,340,000円"
