2010/04/02,9597,22口,"1,322,800円",145口,"110,200円",73口,"716,500円",748口,"55,100円","308,048,000円"
2010/04/05,0144,34口,"1,008,200円",297口,"84,000円",75口,"546,100円","1,307口","42,000円","344,682,600円"
2010/04/06,6232,19口,"1,190,100円",193口,"99,100円",58口,"644,600円","1,030口","49,500円","289,372,800円"
2010/04/07,7806,18口,"1,445,600円",230口,"60,200円",63口,"752,900円","1,328口","30,100円","282,898,400円"
2010/04/08,7900,18口,"1,276,700円",172口,"106,300円",63口,"691,500円",922口,"53,100円","297,560,200円"
2010/04/09,1926,34口,"842,300円",530口,"35,000円",110口,"438,600円","2,455口","17,500円","307,967,200円"
2010/04/12,8657,41口,"959,400円",559口,"39,900円",83口,"499,600円","2,300口","19,900円","331,426,000円"
2010/04/13,6817,22口,"1,358,300円",252口,"56,500円",59口,"707,400円","1,461口","28,200円","282,748,000円"
2010/04/14,9941,13口,"1,166,900円",183口,"97,200円",70口,"632,000円","1,066口","48,600円","286,764,400円"
2010/04/15,2539,46口,"785,400円",525口,"32,700円",112口,"409,000円","2,522口","16,300円","311,991,600円"
2010/04/16,4551,36口,"1,015,900円",176口,"84,600円",88口,"550,200円",975口,"42,300円","313,715,600円"
2010/04/19,2402,39口,"1,013,600円",279口,"84,400円",82口,"549,000円","1,224口","42,200円","355,170,200円"
2010/04/20,9170,25口,"1,105,600円",353口,"46,000円",68口,"575,800円","1,987口","23,000円","286,291,400円"
2010/04/21,4838,26口,"836,100円",288口,"69,600円",102口,"452,800円","1,276口","34,800円","294,344,800円"
2010/04/22,6889,31口,"904,300円",144口,"75,300円",112口,"489,800円",936口,"37,600円","286,703,200円"
2010/04/23,0679,32口,"893,300円",500口,"37,200円",116口,"465,200円","2,282口","18,600円","319,217,400円"
2010/04/26,5539,60口,"943,600円",210口,"78,600円",115口,"511,100円",793口,"39,300円","362,423,000円"
2010/04/27,0046,13口,"1,796,100円",127口,"149,600円",37口,"972,800円",662口,"74,800円","284,217,600円"
2010/04/28,3450,34口,"995,000円",337口,"41,400円",96口,"518,200円","1,741口","20,700円","296,996,600円"
2010/04/29,4079,28口,"870,500円",398口,"36,200円",110口,"453,300円","1,965口","18,100円","276,264,000円"
2010/04/30,2254,41口,"1,109,200円",211口,"92,400円",61口,"600,800円",949口,"46,200円","323,337,000円"
