第2266回,2008/02/04,2557,53口,"753,000円",306口,"62,700円",157口,"407,800円","1,370口","31,300円","369,182,600円"
第2267回,2008/02/05,3316,45口,"757,800円",214口,"63,100円",143口,"410,400円","1,008口","31,500円","307,011,200円"
第2268回,2008/02/06,0157,58口,"729,100円",394口,"30,300円",141口,"379,700円","2,065口","15,100円","309,279,000円"
第2269回,2008/02/07,9924,40口,"1,050,100円",174口,"87,500円",94口,"568,800円",736口,"43,700円","317,559,200円"
第2270回,2008/02/08,7385,31口,"760,600円",758口,"31,600円",123口,"396,100円","3,426口","15,800円","334,739,200円"
第2271回,2008/02/11,3884,45口,"696,300円",338口,"58,000円",152口,"377,100円","1,470口","29,000円","335,421,800円"
第2272回,2008/02/12,2341,30口,"1,034,100円",434口,"43,000円",68口,"538,500円","1,900口","21,500円","282,851,800円"
第2273回,2008/02/13,7694,28口,"1,138,500円",340口,"47,400円",58口,"592,900円","2,208口","23,700円","299,502,000円"
第2274回,2008/02/14,4796,33口,"957,700円",446口,"39,900円",82口,"498,800円","2,479口","19,900円","310,594,400円"
第2275回,2008/02/15,5087,50口,"839,000円",488口,"34,900円",132口,"436,900円","2,289口","17,400円","348,257,400円"
第2276回,2008/02/18,8289,43口,"1,226,100円",188口,"102,100円",76口,"664,100円","1,011口","51,000円","386,794,200円"
第2277回,2008/02/19,0173,32口,"983,700円",429口,"40,900円",82口,"512,300円","2,362口","20,400円","309,957,000円"
第2278回,2008/02/20,2254,36口,"1,026,600円",191口,"85,500円",83口,"556,000円","1,013口","42,700円","317,311,200円"
第2279回,2008/02/21,9188,49口,"994,200円",181口,"82,800円",78口,"538,500円",944口,"41,400円","321,835,400円"
第2280回,2008/02/22,3618,116口,"426,600円",548口,"17,700円",320口,"222,100円","2,603口","8,800円","341,046,800円"
第2281回,2008/02/25,7946,40口,"899,500円",680口,"37,400円",106口,"468,400円","3,188口","18,700円","379,716,400円"
第2282回,2008/02/26,1367,45口,"865,800円",390口,"36,000円",107口,"450,900円","2,071口","18,000円","308,095,400円"
第2283回,2008/02/27,6130,45口,"868,300円",419口,"36,100円",113口,"452,200円","2,124口","18,000円","319,492,000円"
第2284回,2008/02/28,7648,30口,"1,042,300円",439口,"43,400円",99口,"542,800円","2,035口","21,700円","329,504,000円"
第2285回,2008/02/29,0624,93口,"613,700円",458口,"25,500円",201口,"319,600円","2,240口","12,700円","359,324,400円"
