2011/01/05,2361,47口,"762,500円",459口,"31,700円",80口,"397,100円","2,291口","15,800円","263,549,800円"
2011/01/06,0652,9口,"1,498,300円",390口,"62,400円",38口,"780,300円","1,788口","31,200円","273,996,800円"
2011/01/07,8779,14口,"1,234,000円",226口,"102,800円",63口,"668,400円",925口,"51,400円","289,319,200円"
2011/01/10,3874,40口,"790,600円",591口,"32,900円",123口,"411,700円","2,574口","16,400円","320,339,400円"
2011/01/11,9902,21口,"1,199,800円",150口,"99,900円",71口,"649,800円",789口,"49,900円","279,529,600円"
2011/01/12,3414,35口,"994,100円",149口,"82,800円",77口,"538,400円",820口,"41,400円","272,381,200円"
2011/01/13,5716,19口,"1,026,900円",337口,"42,700円",100口,"534,800円","1,742口","21,300円","277,073,400円"
2011/01/14,3132,30口,"1,063,000円",168口,"88,500円",71口,"575,700円",987口,"44,200円","291,945,400円"
2011/01/17,5485,15口,"1,335,800円",195口,"111,300円",70口,"723,500円",929口,"55,600円","320,240,600円"
2011/01/18,9165,23口,"1,163,200円",382口,"48,400円",50口,"605,800円","1,872口","24,200円","268,741,600円"
2011/01/19,3380,38口,"1,020,900円",167口,"85,000円",68口,"552,900円",737口,"42,500円","271,032,400円"
2011/01/20,9941,18口,"1,107,000円",170口,"92,200円",78口,"599,600円",936口,"46,100円","279,009,600円"
2011/01/21,0632,31口,"917,000円",520口,"38,200円",79口,"477,600円","2,473口","19,100円","296,177,400円"
2011/01/24,2044,37口,"985,500円",237口,"82,100円",102口,"533,800円",928口,"41,000円","329,976,600円"
2011/01/25,9238,29口,"944,800円",420口,"39,300円",73口,"492,000円","2,243口","19,600円","275,591,000円"
2011/01/26,7316,22口,"862,500円",454口,"35,900円",115口,"449,200円","2,081口","17,900円","276,347,200円"
2011/01/27,7389,14口,"1,276,900円",398口,"53,200円",56口,"665,000円","1,965口","26,600円","285,706,600円"
2011/01/28,1111,436口,"307,100円",該当なし,該当なし,該当なし,該当なし,該当なし,該当なし,"297,587,800円"
2011/01/31,7816,21口,"1,330,300円",392口,"55,400円",69口,"692,800円","1,730口","27,700円","323,171,800円"
