第2161回,2007/09/04,3102,38口,"964,400円",458口,"40,100円",71口,"502,200円","2,372口","20,000円","307,507,800円"
第2162回,2007/09/05,8338,22口,"1,013,600円",149口,"168,900円",53口,"591,200円",689口,"84,400円","304,483,200円"
第2163回,2007/09/06,0863,23口,"1,088,200円",414口,"45,300円",68口,"566,700円","2,391口","22,600円","303,442,200円"
第2164回,2007/09/07,6978,44口,"590,400円",758口,"24,600円",187口,"307,500円","3,548口","12,300円","323,974,000円"
第2165回,2007/09/10,8137,49口,"938,100円",598口,"39,000円",91口,"488,500円","2,727口","19,500円","371,355,600円"
第2166回,2007/09/11,8519,24口,"1,041,500円",416口,"43,300円",90口,"542,400円","2,049口","21,600円","302,965,800円"
第2167回,2007/09/12,9991,53口,"688,700円",119口,"172,100円",94口,"430,400円",472口,"86,000円","306,897,000円"
第2168回,2007/09/13,6865,24口,"1,107,800円",163口,"92,300円",87口,"600,000円",956口,"46,100円","306,612,800円"
第2169回,2007/09/14,2577,28口,"940,800円",199口,"78,400円",122口,"509,600円","1,103口","39,200円","327,469,000円"
第2170回,2007/09/17,5188,38口,"776,600円",260口,"64,700円",126口,"420,600円","1,383口","32,300円","320,224,600円"
第2171回,2007/09/18,1720,48口,"872,000円",437口,"36,300円",71口,"454,100円","2,365口","18,100円","295,455,000円"
第2172回,2007/09/19,1269,31口,"912,600円",372口,"38,000円",106口,"475,300円","2,112口","19,000円","295,501,800円"
第2173回,2007/09/20,1237,35口,"852,700円",503口,"35,500円",102口,"444,100円","2,452口","17,700円","303,514,000円"
第2174回,2007/09/21,0368,36口,"1,125,900円",306口,"46,900円",77口,"586,400円","1,847口","23,400円","318,613,000円"
第2175回,2007/09/24,3882,33口,"791,000円",357口,"65,900円",101口,"428,400円","1,644口","32,900円","326,875,800円"
第2176回,2007/09/25,8852,16口,"1,027,700円",260口,"85,600円",84口,"556,600円","1,136口","42,800円","298,042,600円"
第2177回,2007/09/26,8128,42口,"752,000円",270口,"62,600円",129口,"407,300円","1,283口","31,300円","313,926,000円"
第2178回,2007/09/27,3376,25口,"1,108,700円",166口,"92,300円",92口,"600,500円",985口,"46,100円","319,598,200円"
第2179回,2007/09/28,2293,26口,"1,250,100円",127口,"104,100円",78口,"677,100円","1,005口","52,000円","335,349,000円"
