2002/11/04,2125,74口,"765,200円",398口,"63,700円",180口,"414,400円","1,950口","31,800円","486,185,600円"
2002/11/06,0319,137口,"571,100円",731口,"23,700円",296口,"297,400円","3,829口","11,800円","509,466,000円"
2002/11/08,7239,55口,"743,400円","1,132口","30,900円",207口,"387,100円","5,078口","15,400円","521,700,800円"
2002/11/11,2354,90口,"793,300円","1,000口","33,000円",172口,"413,100円","4,017口","16,500円","537,631,800円"
2002/11/13,9423,49口,"1,061,600円",605口,"44,200円",142口,"552,900円","3,063口","22,100円","500,104,800円"
2002/11/15,7368,59口,"1,029,000円",667口,"42,800円",144口,"535,900円","3,330口","21,400円","528,616,000円"
2002/11/18,2568,122口,"659,200円",875口,"27,400円",247口,"343,300円","3,992口","13,700円","542,444,000円"
2002/11/20,4059,72口,"679,400円",841口,"28,300円",245口,"353,800円","4,604口","14,100円","499,123,000円"
2002/11/22,0060,46口,"1,089,700円",113口,"272,400円",142口,"681,000円",399口,"136,200円","515,489,600円"
2002/11/25,2556,77口,"873,500円",303口,"72,700円",180口,"473,100円","1,551口","36,300円","513,231,000円"
2002/11/27,1440,47口,"1,054,000円",301口,"87,800円",134口,"570,900円","1,607口","43,900円","495,673,200円"
2002/11/29,5351,60口,"1,024,400円",324口,"85,300円",146口,"554,800円","1,579口","42,600円","527,857,000円"
