第2956回,2010/10/04,7486,27口,"1,097,700円",354口,"45,700円",92口,"571,700円","1,905口","22,800円","315,560,200円"
第2957回,2010/10/05,2645,23口,"969,700円",431口,"40,400円",82口,"505,000円","1,921口","20,200円","266,548,800円"
第2958回,2010/10/06,2278,29口,"914,200円",172口,"76,100円",97口,"495,100円",876口,"38,000円","268,927,600円"
第2959回,2010/10/07,4295,27口,"1,048,900円",391口,"43,700円",71口,"546,300円","1,805口","21,800円","274,773,000円"
第2960回,2010/10/08,2948,22口,"1,095,500円",392口,"45,600円",77口,"570,500円","1,890口","22,800円","286,832,800円"
第2961回,2010/10/11,5940,22口,"1,064,500円",389口,"44,300円",85口,"554,400円","1,897口","22,100円","288,610,800円"
第2962回,2010/10/12,3597,38口,"712,700円",403口,"29,600円",120口,"371,100円","1,964口","14,800円","250,587,000円"
第2963回,2010/10/13,8623,64口,"493,400円",628口,"20,500円",161口,"256,900円","3,085口","10,200円","261,295,600円"
第2964回,2010/10/14,0847,16口,"1,335,200円",293口,"55,600円",56口,"695,400円","1,566口","27,800円","267,041,800円"
第2965回,2010/10/15,1986,49口,"674,500円",479口,"28,100円",148口,"351,300円","2,598口","14,000円","300,046,800円"
第2966回,2010/10/18,3088,64口,"753,500円",268口,"62,700円",117口,"408,100円","1,120口","31,300円","328,838,400円"
第2967回,2010/10/19,4782,23口,"923,200円",404口,"38,400円",92口,"480,800円","1,975口","19,200円","264,452,800円"
第2968回,2010/10/20,3027,30口,"955,900円",322口,"39,800円",87口,"497,800円","1,745口","19,900円","265,717,800円"
第2969回,2010/10/21,4211,41口,"810,200円",233口,"67,500円",77口,"438,800円","1,191口","33,700円","273,232,800円"
第2970回,2010/10/22,7691,21口,"1,162,200円",303口,"48,400円",73口,"605,300円","1,891口","24,200円","286,796,000円"
第2971回,2010/10/25,7343,19口,"1,340,800円",182口,"111,700円",63口,"726,200円",932口,"55,800円","319,193,200円"
第2972回,2010/10/26,6094,20口,"1,235,700円",294口,"51,400円",58口,"643,500円","1,630口","25,700円","264,764,200円"
第2973回,2010/10/27,7770,19口,"1,340,200円",44口,"335,000円",55口,"837,600円",209口,"167,500円","269,546,600円"
第2974回,2010/10/28,9928,17口,"1,088,700円",171口,"90,700円",78口,"589,700円",876口,"45,300円","266,128,800円"
第2975回,2010/10/29,5361,23口,"1,014,000円",490口,"42,200円",74口,"528,100円","2,339口","21,100円","294,499,400円"
