第0813回,2001/02/05,2902,114口,"661,800円",513口,"55,100円",267口,"358,400円","2,375口","27,500円","588,841,800円"
第0814回,2001/02/07,2711,106口,"678,100円",539口,"56,500円",169口,"367,300円","2,409口","28,200円","516,629,800円"
第0815回,2001/02/09,0908,114口,"638,600円",428口,"53,200円",274口,"345,900円","2,034口","26,600円","543,313,800円"
第0816回,2001/02/12,5297,50口,"998,100円",881口,"41,500円",115口,"519,800円","3,742口","20,700円","498,123,000円"
第0817回,2001/02/14,8319,82口,"662,600円","1,073口","27,600円",199口,"345,100円","5,175口","13,800円","497,983,600円"
第0818回,2001/02/16,4342,70口,"1,149,100円",272口,"95,700円",102口,"622,400円","1,553口","47,800円","542,953,800円"
第0819回,2001/02/19,5382,67口,"887,300円","1,177口","36,900円",153口,"462,100円","4,651口","18,400円","577,018,800円"
第0820回,2001/02/21,7402,63口,"964,700円",883口,"40,100円",131口,"502,400円","3,637口","20,000円","522,639,000円"
第0821回,2001/02/23,9968,44口,"1,082,700円",345口,"90,200円",152口,"586,400円","1,851口","45,100円","558,700,600円"
第0822回,2001/02/26,0597,55口,"838,900円","1,093口","34,900円",191口,"436,900円","5,307口","17,400円","579,027,600円"
第0823回,2001/02/28,2422,64口,"1,412,300円",62口,"353,000円",99口,"882,600円",215口,"176,500円","528,076,400円"
