第5190回,2019/06/03,9555,24口,"907,300円",102口,"226,800円",77口,"567,000円",209口,"113,400円"
第5191回,2019/06/04,3481,16口,"785,800円",456口,"32,700円",84口,"409,200円","1,779口","16,300円"
第5192回,2019/06/05,4571,19口,"908,500円",362口,"37,800円",73口,"473,100円","1,546口","18,900円"
第5193回,2019/06/06,8113,12口,"1,195,900円",155口,"99,600円",45口,"647,700円",717口,"49,800円"
第5194回,2019/06/07,0777,21口,"968,100円",63口,"242,000円",60口,"605,000円",195口,"121,000円"
第5195回,2019/06/10,1448,16口,"1,202,400円",163口,"100,200円",56口,"651,300円",701口,"50,100円"
第5196回,2019/06/11,3201,21口,"867,500円",446口,"36,100円",54口,"451,800円","1,824口","18,000円"
第5197回,2019/06/12,5879,17口,"903,500円",365口,"37,600円",74口,"470,500円","1,615口","18,800円"
第5198回,2019/06/13,5318,35口,"635,900円",431口,"26,400円",106口,"331,100円","1,946口","13,200円"
第5199回,2019/06/14,9674,52口,"626,600円",439口,"26,100円",120口,"326,300円","1,799口","13,000円"
第5200回,2019/06/17,4322,20口,"1,073,900円",237口,"89,400円",62口,"581,600円",863口,"44,700円"
第5201回,2019/06/18,4333,20口,"795,700円",115口,"198,900円",70口,"497,300円",227口,"99,400円"
第5202回,2019/06/19,4743,18口,"967,200円",188口,"80,600円",65口,"523,900円",783口,"40,300円"
第5203回,2019/06/20,0602,35口,"641,400円",295口,"53,400円",88口,"347,400円","1,155口","26,700円"
第5204回,2019/06/21,2880,25口,"988,300円",176口,"82,300円",63口,"535,300円",719口,"41,100円"
第5205回,2019/06/24,3658,30口,"734,500円",542口,"30,600円",108口,"382,500円","2,098口","15,300円"
第5206回,2019/06/25,6616,11口,"1,079,700円",82口,"269,900円",54口,"674,800円",203口,"134,900円"
第5207回,2019/06/26,5749,15口,"984,900円",389口,"41,000円",74口,"512,900円","1,593口","20,500円"
第5208回,2019/06/27,4825,27口,"809,300円",380口,"33,700円",88口,"421,500円","1,570口","16,800円"
第5209回,2019/06/28,1790,9口,"1,208,400円",420口,"50,300円",42口,"629,300円","1,857口","25,100円"
