第1301回,2004/04/02,7623,91口,"662,000円",877口,"27,500円",230口,"344,700円","4,755口","13,700円","509,653,600円"
第1302回,2004/04/05,3979,58口,"1,283,600円",234口,"106,900円",107口,"695,200円","1,150口","53,400円","523,078,200円"
第1303回,2004/04/07,2670,48口,"1,176,700円",601口,"49,000円",91口,"612,800円","3,227口","24,500円","490,757,400円"
第1304回,2004/04/09,9082,41口,"1,018,800円",790口,"42,400円",134口,"530,600円","4,120口","21,200円","519,712,600円"
第1305回,2004/04/12,2356,147口,"565,100円",943口,"23,500円",285口,"294,300円","4,146口","11,700円","528,860,600円"
第1306回,2004/04/14,4380,37口,"1,204,600円",549口,"50,100円",106口,"627,300円","3,048口","25,000円","478,061,800円"
第1307回,2004/04/16,7587,39口,"1,472,300円",242口,"122,600円",88口,"797,400円","1,341口","61,300円","532,376,000円"
第1308回,2004/04/19,4544,164口,"522,700円",162口,"130,600円",292口,"326,600円",508口,"65,300円","523,293,600円"
第1309回,2004/04/21,8455,64口,"998,900円",307口,"83,200円",112口,"541,000円","1,719口","41,600円","492,558,400円"
第1310回,2004/04/23,7481,61口,"1,024,600円",723口,"42,600円",115口,"533,600円","3,716口","21,300円","520,163,000円"
第1311回,2004/04/26,5337,68口,"828,000円",486口,"69,000円",146口,"448,500円","2,455口","34,500円","533,380,400円"
第1312回,2004/04/28,7896,37口,"1,230,200円",603口,"51,200円",104口,"640,700円","3,074口","25,600円","493,029,800円"
第1313回,2004/04/30,1363,58口,"1,094,100円",284口,"91,100円",128口,"592,600円","1,473口","45,500円","516,370,400円"
