第3452回,2012/09/03,8742,25口,"1,165,800円",439口,"48,500円",57口,"607,100円","1,919口","24,200円","292,650,200円"
第3453回,2012/09/04,5965,21口,"1,077,000円",138口,"89,700円",72口,"583,300円",642口,"44,800円","235,152,200円"
第3454回,2012/09/05,9560,27口,"645,500円",676口,"26,800円",97口,"336,100円","3,127口","13,400円","245,068,200円"
第3455回,2012/09/06,4989,163口,"230,800円",352口,"19,200円",473口,"125,000円",900口,"9,600円","249,322,800円"
第3456回,2012/09/07,0577,14口,"1,267,800円",168口,"105,600円",56口,"686,700円",814口,"52,800円","259,910,000円"
第3457回,2012/09/10,1093,45口,"785,500円",493口,"32,700円",101口,"409,100円","2,251口","16,300円","288,109,800円"
第3458回,2012/09/11,8440,23口,"1,116,800円",144口,"93,000円",56口,"604,900円",663口,"46,500円","230,705,600円"
第3459回,2012/09/12,5765,18口,"1,254,300円",148口,"104,500円",54口,"679,400円",626口,"52,200円","238,788,000円"
第3460回,2012/09/13,7954,28口,"769,700円",471口,"32,000円",89口,"400,800円","2,335口","16,000円","243,978,800円"
第3461回,2012/09/14,6969,33口,"782,400円",115口,"130,400円",111口,"456,400円",360口,"65,200円","255,465,600円"
第3462回,2012/09/17,9427,69口,"686,900円",401口,"28,600円",79口,"357,700円","1,897口","14,300円","253,963,000円"
第3463回,2012/09/18,2305,23口,"1,172,800円",258口,"48,800円",46口,"610,800円","1,290口","24,400円","220,460,800円"
第3464回,2012/09/19,1477,24口,"747,300円",231口,"62,200円",102口,"404,700円","1,001口","31,100円","232,839,600円"
第3465回,2012/09/20,2947,25口,"803,000円",445口,"33,400円",100口,"418,200円","1,848口","16,700円","239,346,400円"
第3466回,2012/09/21,8887,37口,"906,200円",65口,"226,500円",73口,"566,300円",204口,"113,200円","250,484,600円"
第3467回,2012/09/24,5755,32口,"822,400円",97口,"205,600円",96口,"514,000円",260口,"102,800円","271,881,000円"
第3468回,2012/09/25,5368,55口,"675,800円",370口,"28,100円",86口,"351,900円","1,857口","14,000円","231,128,600円"
第3469回,2012/09/26,0386,16口,"1,196,100円",309口,"49,800円",56口,"622,900円","1,543口","24,900円","239,734,400円"
第3470回,2012/09/27,3029,30口,"870,500円",340口,"36,200円",86口,"453,300円","1,761口","18,100円","243,058,800円"
第3471回,2012/09/28,4835,26口,"911,200円",364口,"37,900円",98口,"474,500円","1,709口","18,900円","258,807,600円"
