2003/12/03,0498,36口,"1,201,800円",656口,"50,000円",89口,"625,900円","3,483口","25,000円","486,742,400円"
2003/12/05,3325,95口,"784,200円",337口,"65,300円",185口,"424,700円","1,671口","32,600円","510,497,600円"
2003/12/08,3251,89口,"772,100円",933口,"32,100円",167口,"402,100円","4,205口","16,000円","519,003,800円"
2003/12/10,4422,67口,"1,006,600円",164口,"167,700円",117口,"587,100円",696口,"83,800円","493,469,200円"
2003/12/12,6998,38口,"1,085,500円",317口,"90,400円",144口,"587,900円","1,748口","45,200円","519,258,200円"
2003/12/15,8943,70口,"958,500円",702口,"39,900円",157口,"499,200円","3,657口","19,900円","547,874,000円"
2003/12/17,6815,48口,"1,206,500円",575口,"50,200円",110口,"628,300円","2,969口","25,100円","512,372,400円"
2003/12/19,4037,88口,"727,400円",942口,"30,300円",223口,"378,800円","4,371口","15,100円","540,670,400円"
2003/12/22,5815,45口,"1,180,000円",326口,"98,300円",130口,"639,100円","1,485口","49,100円","536,177,400円"
2003/12/24,6039,78口,"698,200円",845口,"29,000円",251口,"363,600円","4,006口","14,500円","507,990,400円"
2003/12/26,2389,118口,"683,700円",780口,"28,400円",261口,"356,000円","3,952口","14,200円","560,363,000円"
2003/12/29,3399,134口,"576,700円",274口,"96,100円",282口,"336,400円","1,101口","48,000円","558,664,000円"
