2007/04/03,6115,28口,"989,200円",224口,"82,400円",75口,"535,800円","1,278口","41,200円","308,963,400円"
2007/04/04,1929,44口,"837,100円",160口,"69,700円",132口,"453,400円",910口,"34,800円","310,227,400円"
2007/04/05,9662,28口,"838,000円",281口,"69,800円",117口,"453,900円","1,403口","34,900円","322,631,600円"
2007/04/06,2361,43口,"936,800円",418口,"39,000円",94口,"487,900円","2,562口","19,500円","338,837,200円"
2007/04/09,0669,46口,"957,000円",260口,"79,700円",108口,"518,300円","1,266口","39,800円","380,523,000円"
2007/04/10,3357,53口,"739,900円",229口,"61,600円",134口,"400,700円","1,099口","30,800円","313,189,400円"
2007/04/11,6857,11口,"1,022,200円",615口,"42,500円",85口,"532,300円","2,721口","21,200円","312,548,200円"
2007/04/12,5404,19口,"1,524,100円",152口,"127,000円",63口,"825,500円",701口,"63,500円","321,758,600円"
2007/04/13,7238,37口,"778,400円",560口,"32,400円",161口,"405,400円","2,845口","16,200円","351,972,000円"
2007/04/16,0416,303口,"257,700円",785口,"10,700円",547口,"134,200円","2,710口","5,300円","387,821,800円"
2007/04/17,6030,28口,"1,061,700円",182口,"88,400円",90口,"575,000円",952口,"44,200円","310,449,600円"
2007/04/18,7532,34口,"966,600円",520口,"40,200円",71口,"503,400円","2,467口","20,100円","309,409,600円"
2007/04/19,7269,37口,"920,700円",415口,"38,300円",112口,"479,500円","2,304口","19,100円","328,667,000円"
2007/04/20,3479,51口,"763,500円",459口,"31,800円",163口,"397,600円","2,417口","15,900円","348,468,000円"
2007/04/23,3884,48口,"755,400円",336口,"62,900円",160口,"409,100円","1,725口","31,400円","393,731,600円"
2007/04/24,8277,23口,"1,377,800円",178口,"114,800円",50口,"746,300円",936口,"57,400円","318,192,400円"
2007/04/25,6356,45口,"1,076,500円",166口,"89,700円",79口,"583,100円",917口,"44,800円","334,535,000円"
2007/04/26,6749,31口,"881,000円",517口,"36,700円",121口,"458,800円","2,867口","18,300円","343,213,600円"
2007/04/27,4414,31口,"979,700円",99口,"244,900円",110口,"612,300円",337口,"122,400円","362,790,600円"
2007/04/30,6995,34口,"1,236,000円",201口,"103,000円",68口,"669,500円",937口,"51,500円","347,797,000円"
