2007/03/02,5486,33口,"1,147,900円",426口,"47,800円",91口,"597,800円","2,161口","23,900円","365,232,800円"
2007/03/05,1501,45口,"992,900円",363口,"82,700円",66口,"537,800円","1,755口","41,300円","406,300,200円"
2007/03/06,0625,74口,"569,200円",456口,"23,700円",237口,"296,400円","2,168口","11,800円","330,933,200円"
2007/03/07,4478,42口,"869,900円",227口,"72,400円",123口,"471,100円","1,021口","36,200円","328,812,600円"
2007/03/08,3036,53口,"904,000円",186口,"75,300円",109口,"489,600円",937口,"37,600円","334,682,600円"
2007/03/09,0581,22口,"1,085,900円",522口,"45,200円",83口,"565,500円","2,802口","22,600円","350,758,200円"
2007/03/12,2675,45口,"1,032,100円",491口,"43,000円",110口,"537,500円","2,234口","21,500円","388,285,400円"
2007/03/13,2356,88口,"596,100円",425口,"24,800円",163口,"310,400円","2,246口","12,400円","314,510,600円"
2007/03/14,6738,40口,"847,700円",532口,"35,300円",104口,"441,500円","2,567口","17,600円","319,903,600円"
2007/03/15,4861,27口,"1,158,000円",412口,"48,200円",74口,"603,100円","2,145口","24,100円","327,851,200円"
2007/03/16,4738,55口,"685,400円",605口,"28,500円",166口,"356,900円","2,924口","14,200円","346,660,800円"
2007/03/19,3876,64口,"667,100円",754口,"27,700円",182口,"347,400円","3,501口","13,800円","390,113,000円"
2007/03/20,9316,32口,"954,800円",495口,"39,700円",86口,"497,200円","2,602口","19,800円","321,730,400円"
2007/03/21,5973,35口,"900,700円",482口,"37,500円",90口,"469,100円","2,084口","18,700円","290,996,800円"
2007/03/22,3840,44口,"888,000円",447口,"37,000円",110口,"462,500円","2,281口","18,500円","330,416,200円"
2007/03/23,4432,61口,"811,800円",231口,"67,600円",125口,"439,700円","1,159口","33,800円","354,061,200円"
2007/03/26,8069,35口,"1,081,600円",467口,"45,000円",115口,"563,300円","2,354口","22,500円","392,745,000円"
2007/03/27,4874,19口,"1,357,600円",185口,"113,100円",64口,"735,300円",827口,"56,500円","312,381,200円"
2007/03/28,3877,57口,"777,100円",254口,"64,700円",118口,"420,900円","1,171口","32,300円","329,651,200円"
2007/03/29,4022,45口,"945,500円",190口,"78,700円",92口,"512,100円","1,129口","39,300円","331,364,200円"
2007/03/30,4007,33口,"1,068,700円",200口,"89,000円",93口,"578,800円","1,112口","44,500円","347,638,000円"
