第3517回,2012/12/03,4762,24口,"906,200円",524口,"37,700円",99口,"471,900円","2,098口","18,800円","284,158,000円"
第3518回,2012/12/04,9607,31口,"864,400円",306口,"36,000円",83口,"450,200円","1,514口","18,000円","227,678,000円"
第3519回,2012/12/05,8897,12口,"972,400円",209口,"81,000円",68口,"526,700円","1,099口","40,500円","242,133,800円"
第3520回,2012/12/06,2952,19口,"1,067,600円",138口,"88,900円",81口,"578,200円",676口,"44,400円","243,283,200円"
第3521回,2012/12/07,7067,9口,"1,387,800円",143口,"115,600円",57口,"751,700円",741口,"57,800円","254,945,800円"
第3522回,2012/12/10,1171,29口,"743,800円",139口,"185,900円",72口,"464,800円",504口,"92,900円","283,905,000円"
第3523回,2012/12/11,5549,16口,"1,022,500円",176口,"85,200円",63口,"553,800円",894口,"42,600円","231,862,800円"
第3524回,2012/12/12,5952,15口,"1,285,200円",148口,"107,100円",50口,"696,100円",749口,"53,500円","244,562,800円"
第3525回,2012/12/13,3608,31口,"792,700円",454口,"33,000円",101口,"412,800円","1,992口","16,500円","253,716,600円"
第3526回,2012/12/14,7356,23口,"1,137,800円",379口,"47,400円",71口,"592,600円","1,629口","23,700円","277,408,400円"
第3527回,2012/12/17,9395,25口,"1,213,800円",214口,"101,100円",54口,"657,400円",958口,"50,500円","302,106,400円"
第3528回,2012/12/18,3778,20口,"1,157,700円",125口,"96,400円",73口,"627,000円",630口,"48,200円","247,531,000円"
第3529回,2012/12/19,9582,19口,"1,161,400円",340口,"48,300円",58口,"604,800円","1,751口","24,100円","257,732,200円"
第3530回,2012/12/20,1982,17口,"897,400円",366口,"37,300円",117口,"467,300円","1,958口","18,600円","267,210,800円"
第3531回,2012/12/21,9632,18口,"1,076,200円",463口,"44,800円",63口,"560,500円","2,198口","22,400円","277,177,200円"
第3532回,2012/12/24,0273,18口,"1,247,000円",366口,"51,900円",58口,"649,400円","1,891口","25,900円","285,037,400円"
第3533回,2012/12/25,1332,35口,"936,900円",169口,"78,000円",69口,"507,400円",820口,"39,000円","251,166,000円"
第3534回,2012/12/26,9073,26口,"1,090,900円",319口,"45,400円",66口,"568,100円","1,593口","22,700円","259,040,400円"
第3535回,2012/12/27,7531,34口,"746,000円",550口,"31,000円",109口,"388,500円","2,521口","15,500円","275,546,800円"
第3536回,2012/12/28,3273,36口,"745,200円",302口,"62,100円",116口,"403,600円","1,427口","31,000円","303,832,000円"
