第0889回,2001/08/01,4720,57口,"904,000円",781口,"37,600円",164口,"470,800円","3,713口","18,800円","506,916,400円"
第0890回,2001/08/03,9406,54口,"1,240,800円",548口,"51,700円",108口,"646,200円","2,857口","25,800円","531,104,800円"
第0891回,2001/08/06,2502,80口,"986,600円",347口,"82,200円",115口,"534,400円","1,762口","41,100円","536,363,800円"
第0892回,2001/08/08,9527,71口,"781,000円",901口,"32,500円",148口,"406,700円","4,811口","16,200円","496,166,200円"
第0893回,2001/08/10,4495,52口,"1,158,500円",284口,"96,500円",126口,"627,500円","1,324口","48,200円","512,541,800円"
第0894回,2001/08/13,7915,49口,"1,206,200円",617口,"50,200円",95口,"628,200円","2,780口","25,100円","488,136,600円"
第0895回,2001/08/15,7329,67口,"866,000円",600口,"36,000円",154口,"451,000円","3,174口","18,000円","458,667,000円"
第0896回,2001/08/17,3130,72口,"926,100円",345口,"77,100円",130口,"501,600円","1,944口","38,500円","518,981,400円"
第0897回,2001/08/20,3918,129口,"524,800円","1,186口","21,800円",310口,"273,300円","5,863口","10,900円","538,833,000円"
第0898回,2001/08/22,7050,55口,"1,127,100円",258口,"93,900円",103口,"610,500円","1,324口","46,900円","469,527,600円"
第0899回,2001/08/24,6606,59口,"1,097,000円",81口,"274,200円",155口,"685,600円",371口,"137,100円","542,425,600円"
第0900回,2001/08/27,8207,46口,"1,095,600円",791口,"45,600円",128口,"570,600円","3,943口","22,800円","554,551,200円"
第0901回,2001/08/29,9506,66口,"837,200円",763口,"34,800円",192口,"436,000円","4,086口","17,400円","526,357,400円"
第0902回,2001/08/31,8287,36口,"1,582,300円",222口,"131,800円",90口,"857,000円","1,314口","65,900円","555,586,600円"
