第3965回,2014/09/02,7748,16口,"1,141,800円",149口,"95,100円",58口,"618,400円",677口,"47,500円","223,400,200円"
第3966回,2014/09/03,8547,28口,"836,400円",392口,"34,800円",82口,"435,600円","1,839口","17,400円","233,015,800円"
第3967回,2014/09/04,6122,37口,"826,900円",217口,"68,900円",56口,"447,900円",927口,"34,400円","227,941,400円"
第3968回,2014/09/05,7327,18口,"1,009,000円",193口,"84,000円",67口,"546,500円",807口,"42,000円","233,193,600円"
第3969回,2014/09/08,3161,21口,"1,171,800円",165口,"97,600円",61口,"634,700円",790口,"48,800円","262,258,800円"
第3970回,2014/09/09,4886,18口,"938,600円",204口,"78,200円",58口,"508,400円",938口,"39,100円","220,055,400円"
第3971回,2014/09/10,2026,13口,"1,156,600円",143口,"96,300円",66口,"626,400円",686口,"48,100円","229,400,800円"
第3972回,2014/09/11,5146,26口,"813,600円",361口,"33,900円",90口,"423,700円","1,787口","16,900円","226,288,800円"
第3973回,2014/09/12,3045,20口,"1,067,800円",334口,"44,400円",65口,"556,100円","1,508口","22,200円","235,376,400円"
第3974回,2014/09/15,9322,10口,"1,428,700円",158口,"119,000円",43口,"773,800円",744口,"59,500円","245,921,800円"
第3975回,2014/09/16,1748,14口,"844,400円",376口,"35,100円",86口,"439,700円","1,782口","17,500円","209,384,800円"
第3976回,2014/09/17,0101,14口,"868,700円",107口,"144,700円",63口,"506,700円",573口,"72,300円","224,579,000円"
第3977回,2014/09/18,8102,19口,"735,500円",458口,"30,600円",85口,"383,000円","2,527口","15,300円","220,678,400円"
第3978回,2014/09/19,7409,19口,"917,100円",335口,"38,200円",79口,"477,600円","1,816口","19,100円","228,134,000円"
第3979回,2014/09/22,0113,53口,"516,000円",378口,"43,000円",117口,"279,500円","1,869口","21,500円","258,878,400円"
第3980回,2014/09/23,0402,32口,"763,900円",134口,"63,600円",84口,"413,700円",663口,"31,800円","197,434,800円"
第3981回,2014/09/24,8793,17口,"991,500円",354口,"41,300円",61口,"516,400円","1,637口","20,600円","215,113,400円"
第3982回,2014/09/25,6950,21口,"763,100円",439口,"31,700円",91口,"397,400円","2,109口","15,800円","221,532,200円"
第3983回,2014/09/26,6983,23口,"852,100円",419口,"35,500円",78口,"443,800円","1,995口","17,700円","232,243,600円"
第3984回,2014/09/29,5166,20口,"1,175,600円",149口,"97,900円",77口,"636,700円",610口,"48,900円","260,055,200円"
第3985回,2014/09/30,7549,17口,"972,400円",339口,"40,500円",69口,"506,400円","1,623口","20,200円","217,987,000円"
