第0876回,2001/07/02,1667,79口,"1,313,500円",243口,"109,400円",100口,"711,400円","1,210口","54,700円","594,998,800円"
第0877回,2001/07/04,9407,31口,"1,413,100円",583口,"58,800円",100口,"735,900円","3,165口","29,400円","544,263,400円"
第0878回,2001/07/06,6447,58口,"1,104,500円",281口,"92,000円",150口,"598,200円","1,598口","46,000円","562,715,600円"
第0879回,2001/07/09,4433,87口,"943,600円",202口,"157,200円",145口,"550,400円",915口,"78,600円","590,297,400円"
第0880回,2001/07/11,2530,70口,"1,010,800円",701口,"42,100円",146口,"526,400円","3,277口","21,000円","547,035,800円"
第0881回,2001/07/13,6463,74口,"921,600円",433口,"76,800円",142口,"499,200円","1,999口","38,400円","553,613,000円"
第0882回,2001/07/16,7020,39口,"1,321,100円",275口,"110,000円",117口,"715,500円","1,614口","55,000円","565,279,200円"
第0883回,2001/07/18,9569,74口,"997,400円",254口,"83,100円",147口,"540,200円","1,464口","41,500円","522,622,000円"
第0884回,2001/07/20,8390,26口,"1,317,600円",581口,"54,900円",100口,"686,200円","3,086口","27,400円","487,770,000円"
第0885回,2001/07/23,9413,61口,"969,100円",789口,"40,300円",138口,"504,700円","4,150口","20,100円","543,171,000円"
第0886回,2001/07/25,1141,120口,"666,700円",156口,"166,600円",174口,"416,600円",600口,"83,300円","507,835,600円"
第0887回,2001/07/27,3607,33口,"1,356,500円",492口,"56,500円",133口,"706,500円","2,653口","28,200円","536,712,800円"
第0888回,2001/07/30,1188,171口,"549,700円",239口,"91,600円",283口,"320,600円",886口,"45,800円","549,410,200円"
