2008/01/07,2178,90口,"573,600円",842口,"23,900円",234口,"298,700円","3,828口","11,900円","416,506,200円"
2008/01/08,0591,23口,"1,239,200円",417口,"51,600円",57口,"645,400円","2,387口","25,800円","329,889,600円"
2008/01/09,9809,32口,"968,200円",197口,"80,600円",117口,"524,400円","1,041口","40,300円","333,860,800円"
2008/01/10,6910,33口,"948,000円",474口,"39,500円",113口,"493,700円","2,404口","19,700円","340,628,400円"
2008/01/11,0284,12口,"1,401,600円",483口,"58,400円",53口,"730,000円","2,407口","29,200円","342,246,600円"
2008/01/14,8922,34口,"1,061,200円",229口,"88,400円",84口,"574,800円","1,212口","44,200円","351,604,400円"
2008/01/15,0972,30口,"1,106,700円",437口,"46,100円",58口,"576,400円","2,375口","23,000円","314,542,400円"
2008/01/16,6190,35口,"1,020,500円",442口,"42,500円",75口,"531,500円","2,406口","21,200円","323,407,600円"
2008/01/17,1912,58口,"619,700円",371口,"51,600円",126口,"335,600円","1,981口","25,800円","330,118,200円"
2008/01/18,4439,29口,"995,600円",171口,"82,900円",135口,"539,200円",952口,"41,400円","345,264,600円"
2008/01/21,7676,54口,"1,120,700円",96口,"186,700円",93口,"653,700円",378口,"93,300円","387,908,200円"
2008/01/22,7052,36口,"1,022,100円",407口,"42,500円",77口,"532,300円","2,129口","21,200円","312,128,400円"
2008/01/23,0783,42口,"870,500円",422口,"36,200円",96口,"453,300円","2,201口","18,100円","300,700,000円"
2008/01/24,1691,26口,"1,140,800円",180口,"95,000円",68口,"617,900円","1,091口","47,500円","312,564,800円"
2008/01/25,4818,44口,"870,300円",252口,"72,500円",118口,"471,400円","1,161口","36,200円","342,893,000円"
2008/01/28,6273,50口,"865,300円",721口,"36,000円",98口,"450,600円","3,236口","18,000円","381,728,000円"
2008/01/29,4160,38口,"949,000円",367口,"39,500円",98口,"494,200円","1,945口","19,700円","305,506,400円"
2008/01/30,9193,22口,"1,195,000円",193口,"99,500円",69口,"647,200円","1,073口","49,700円","319,134,200円"
2008/01/31,5872,30口,"895,800円",563口,"37,300円",108口,"466,500円","2,682口","18,600円","329,632,000円"
