第3920回,2014/07/01,4039,27口,"919,700円",303口,"38,300円",90口,"479,000円","1,264口","19,100円","230,630,800円"
第3921回,2014/07/02,3892,32口,"750,600円",428口,"31,200円",106口,"390,900円","1,869口","15,600円","240,158,000円"
第3922回,2014/07/03,7321,33口,"718,100円",384口,"29,900円",110口,"374,000円","1,891口","14,900円","232,488,600円"
第3923回,2014/07/04,5987,40口,"689,400円",423口,"28,700円",113口,"359,000円","2,016口","14,300円","242,817,000円"
第3924回,2014/07/07,7438,29口,"911,500円",498口,"37,900円",78口,"474,700円","2,022口","18,900円","268,398,800円"
第3925回,2014/07/08,5517,25口,"887,400円",128口,"73,900円",91口,"480,600円",678口,"36,900円","223,255,600円"
第3926回,2014/07/09,8605,19口,"1,021,500円",333口,"42,500円",66口,"532,000円","1,544口","21,200円","225,681,600円"
第3927回,2014/07/10,9219,23口,"1,175,100円",136口,"97,900円",46口,"636,500円",661口,"48,900円","226,642,400円"
第3928回,2014/07/11,3509,16口,"1,124,500円",317口,"46,800円",66口,"585,600円","1,483口","23,400円","236,104,200円"
第3929回,2014/07/14,4786,27口,"824,300円",518口,"34,300円",98口,"429,300円","2,150口","17,100円","264,553,200円"
第3930回,2014/07/15,6933,21口,"878,300円",192口,"73,100円",70口,"475,700円",914口,"36,500円","220,570,800円"
第3931回,2014/07/16,3818,32口,"697,100円",180口,"58,000円",124口,"377,500円",781口,"29,000円","227,284,800円"
第3932回,2014/07/17,2068,9口,"1,165,000円",336口,"48,500円",63口,"606,700円","1,496口","24,200円","225,184,200円"
第3933回,2014/07/18,7515,24口,"1,146,000円",137口,"95,500円",48口,"620,700円",704口,"47,700円","231,124,200円"
第3934回,2014/07/21,7306,14口,"1,328,900円",330口,"55,300円",48口,"692,100円","1,352口","27,600円","238,960,800円"
第3935回,2014/07/22,3811,51口,"664,000円",156口,"55,300円",91口,"359,600円",773口,"27,600円","214,711,400円"
第3936回,2014/07/23,4293,10口,"1,044,700円",339口,"43,500円",67口,"544,100円","1,708口","21,700円","219,640,200円"
第3937回,2014/07/24,7684,23口,"985,100円",349口,"41,000円",56口,"513,000円","1,590口","20,500円","218,550,000円"
第3938回,2014/07/25,6859,32口,"586,100円",492口,"24,400円",146口,"305,200円","2,340口","12,200円","230,913,600円"
第3939回,2014/07/28,7078,18口,"1,310,600円",149口,"109,200円",59口,"709,900円",625口,"54,600円","257,516,200円"
第3940回,2014/07/29,6192,20口,"907,400円",431口,"37,800円",54口,"472,600円","1,937口","18,900円","214,639,200円"
第3941回,2014/07/30,0593,11口,"1,208,600円",395口,"50,300円",41口,"629,400円","1,662口","25,100円","224,097,600円"
第3942回,2014/07/31,2182,14口,"1,193,000円",180口,"99,400円",35口,"646,200円",907口,"49,700円","227,349,200円"
