第3320回,2012/03/01,2814,41口,"823,400円",360口,"34,300円",104口,"428,800円","1,972口","17,100円","276,783,200円"
第3321回,2012/03/02,1369,34口,"754,800円",567口,"31,400円",102口,"393,100円","2,495口","15,700円","272,955,400円"
第3322回,2012/03/05,8964,21口,"1,120,800円",414口,"46,700円",80口,"583,700円","1,989口","23,300円","302,267,200円"
第3323回,2012/03/06,4988,21口,"1,123,600円",159口,"93,600円",66口,"608,600円",756口,"46,800円","253,450,200円"
第3324回,2012/03/07,1357,49口,"492,500円",620口,"20,500円",215口,"256,500円","2,463口","10,200円","260,654,800円"
第3325回,2012/03/08,0223,61口,"593,500円",130口,"49,400円",177口,"321,400円",811口,"24,700円","265,783,600円"
第3326回,2012/03/09,5470,32口,"1,045,500円",284口,"43,500円",69口,"544,500円","1,551口","21,700円","260,415,800円"
第3327回,2012/03/12,5112,53口,"653,700円",349口,"54,400円",106口,"354,000円","1,550口","27,200円","296,481,200円"
第3328回,2012/03/13,7057,23口,"1,301,200円",116口,"108,400円",40口,"704,800円",677口,"54,200円","238,690,000円"
第3329回,2012/03/14,5240,18口,"880,200円",448口,"36,600円",92口,"458,400円","2,143口","18,300円","252,781,400円"
第3330回,2012/03/15,2863,29口,"944,600円",407口,"39,300円",62口,"491,900円","2,026口","19,600円","252,864,000円"
第3331回,2012/03/16,4916,34口,"710,300円",544口,"29,500円",115口,"369,900円","2,420口","14,700円","263,581,200円"
第3332回,2012/03/19,8604,23口,"817,000円",556口,"34,000円",129口,"425,500円","2,224口","17,000円","289,922,000円"
第3333回,2012/03/20,2628,30口,"762,200円",167口,"63,500円",103口,"412,800円",710口,"31,700円","219,013,400円"
第3334回,2012/03/21,9569,23口,"1,207,400円",131口,"100,600円",53口,"654,000円",653口,"50,300円","241,050,000円"
第3335回,2012/03/22,0758,21口,"1,099,600円",324口,"45,800円",71口,"572,700円","1,439口","22,900円","247,933,000円"
第3336回,2012/03/23,4369,17口,"996,500円",386口,"41,500円",87口,"519,000円","1,748口","20,700円","254,271,200円"
第3337回,2012/03/26,0981,21口,"885,200円",662口,"36,800円",73口,"461,000円","3,035口","18,400円","294,769,800円"
第3338回,2012/03/27,6705,40口,"778,200円",265口,"32,400円",111口,"405,300円","1,373口","16,200円","237,727,000円"
第3339回,2012/03/28,3089,28口,"1,053,900円",246口,"43,900円",74口,"548,900円","1,422口","21,900円","249,239,600円"
第3340回,2012/03/29,0948,17口,"1,009,000円",456口,"42,000円",67口,"525,500円","2,054口","21,000円","254,913,200円"
第3341回,2012/03/30,6521,21口,"1,114,200円",413口,"46,400円",58口,"580,300円","2,086口","23,200円","277,009,600円"
