2012/07/03,0598,9口,"1,410,900円",314口,"58,700円",49口,"734,800円","1,348口","29,300円","237,305,800円"
2012/07/04,5744,15口,"1,374,500円",150口,"114,500円",49口,"744,500円",696口,"57,200円","253,646,800円"
2012/07/05,7474,27口,"794,500円",140口,"132,400円",96口,"463,400円",489口,"66,200円","259,700,600円"
2012/07/06,8008,106口,"378,400円",141口,"63,000円",246口,"220,700円",526口,"31,500円","266,466,000円"
2012/07/09,6348,33口,"783,300円",543口,"32,600円",123口,"407,900円","2,326口","16,300円","292,686,600円"
2012/07/10,2454,23口,"1,276,500円",103口,"106,300円",51口,"691,400円",599口,"53,100円","238,770,000円"
2012/07/11,1590,28口,"941,400円",367口,"39,200円",65口,"490,300円","1,937口","19,600円","245,821,000円"
2012/07/12,3927,57口,"447,300円",720口,"18,600円",196口,"232,900円","2,697口","9,300円","243,818,600円"
2012/07/13,1709,29口,"964,900円",403口,"40,200円",71口,"502,500円","1,832口","20,100円","259,335,200円"
2012/07/16,5393,29口,"1,170,000円",148口,"97,500円",51口,"633,700円",723口,"48,700円","257,623,800円"
2012/07/17,9570,18口,"956,800円",339口,"39,800円",74口,"498,300円","1,757口","19,900円","228,090,000円"
2012/07/18,9909,43口,"652,500円",91口,"163,100円",99口,"407,800円",281口,"81,500円","236,018,800円"
2012/07/19,8441,15口,"1,312,600円",143口,"109,300円",43口,"710,900円",749口,"54,600円","237,495,800円"
2012/07/20,1506,18口,"1,181,900円",322口,"49,200円",55口,"615,500円","1,687口","24,600円","250,077,200円"
2012/07/23,4120,39口,"773,600円",614口,"32,200円",85口,"402,900円","2,536口","16,100円","277,961,200円"
2012/07/24,4440,16口,"884,700円",77口,"221,100円",79口,"552,900円",248口,"110,500円","227,339,600円"
2012/07/25,1892,26口,"816,300円",407口,"34,000円",91口,"425,100円","1,926口","17,000円","236,707,600円"
2012/07/26,8311,25口,"1,029,300円",183口,"85,700円",53口,"557,500円",876口,"42,800円","241,221,400円"
2012/07/27,7534,19口,"968,800円",429口,"40,300円",77口,"504,500円","1,873口","20,100円","249,755,000円"
2012/07/30,7921,21口,"976,500円",496口,"40,600円",76口,"508,500円","2,057口","20,300円","269,315,000円"
2012/07/31,4058,30口,"819,600円",301口,"34,100円",97口,"426,800円","1,495口","17,000円","226,226,200円"
