第1923回,2006/10/02,6015,58口,"865,700円",586口,"36,000円",138口,"450,800円","2,791口","18,000円","408,716,200円"
第1924回,2006/10/03,4186,48口,"925,000円",400口,"38,500円",108口,"481,700円","1,920口","19,200円","330,775,600円"
第1925回,2006/10/04,0295,15口,"1,167,300円",467口,"48,600円",81口,"607,900円","2,520口","24,300円","335,024,600円"
第1926回,2006/10/05,8490,50口,"1,120,600円",326口,"46,600円",61口,"583,600円","1,883口","23,300円","335,164,600円"
第1927回,2006/10/06,1860,36口,"1,064,400円",459口,"44,300円",70口,"554,300円","2,403口","22,100円","335,041,000円"
第1928回,2006/10/09,4335,43口,"1,079,600円",258口,"89,900円",77口,"584,700円","1,049口","44,900円","359,691,200円"
第1929回,2006/10/10,4156,59口,"658,900円",429口,"27,400円",166口,"343,100円","2,245口","13,700円","307,648,800円"
第1930回,2006/10/11,3375,31口,"1,117,700円",203口,"93,100円",81口,"605,400円",931口,"46,500円","324,350,600円"
第1931回,2006/10/12,5511,34口,"1,065,200円",142口,"177,500円",66口,"621,300円",555口,"88,700円","337,137,200円"
第1932回,2006/10/13,2939,51口,"927,600円",193口,"77,300円",135口,"502,400円",929口,"38,600円","368,818,600円"
第1933回,2006/10/16,0994,29口,"1,553,500円",173口,"129,400円",73口,"841,400円",880口,"64,700円","412,972,800円"
第1934回,2006/10/17,3620,36口,"1,110,200円",361口,"46,200円",78口,"578,200円","1,999口","23,100円","328,907,600円"
第1935回,2006/10/18,4667,51口,"856,700円",245口,"71,300円",102口,"464,000円","1,182口","35,600円","334,913,000円"
第1936回,2006/10/19,2713,41口,"977,100円",436口,"40,700円",99口,"508,900円","2,279口","20,300円","343,552,200円"
第1937回,2006/10/20,7749,42口,"716,200円",282口,"59,600円",187口,"387,900円","1,410口","29,800円","358,992,800円"
第1938回,2006/10/23,3282,45口,"1,029,900円",275口,"85,800円",101口,"557,800円","1,248口","42,900円","399,682,800円"
第1939回,2006/10/24,6359,40口,"905,600円",494口,"37,700円",91口,"471,600円","2,507口","18,800円","322,434,200円"
第1940回,2006/10/25,9959,52口,"877,500円",100口,"219,300円",100口,"548,400円",284口,"109,600円","341,285,800円"
第1941回,2006/10/26,9896,27口,"981,200円",250口,"81,700円",108口,"531,400円","1,222口","40,800円","342,905,600円"
第1942回,2006/10/27,5932,35口,"1,191,300円",444口,"49,600円",74口,"620,400円","2,174口","24,800円","363,580,400円"
第1943回,2006/10/30,2812,70口,"783,300円",396口,"65,200円",138口,"424,200円","1,491口","32,600円","417,546,600円"
第1944回,2006/10/31,4239,43口,"945,000円",375口,"39,300円",113口,"492,100円","2,019口","19,600円","335,065,000円"
