2006/11/02,8283,35口,"714,400円",309口,"59,500円",157口,"386,900円","1,723口","29,700円","345,461,000円"
2006/11/03,9661,30口,"1,107,300円",200口,"92,200円",80口,"599,700円",919口,"46,100円","315,684,600円"
2006/11/06,0686,31口,"1,500,700円",220口,"125,000円",53口,"812,800円","1,087口","62,500円","411,308,800円"
2006/11/07,6120,51口,"709,000円",616口,"29,500円",119口,"369,200円","3,138口","14,700円","321,447,600円"
2006/11/08,5517,66口,"671,400円",280口,"55,900円",149口,"363,600円","1,225口","27,900円","329,892,800円"
2006/11/09,7783,26口,"1,147,400円",196口,"95,600円",77口,"621,500円","1,075口","47,800円","328,519,800円"
2006/11/10,9664,36口,"1,004,200円",211口,"83,600円",100口,"543,900円","1,226口","41,800円","354,474,600円"
2006/11/13,7181,58口,"884,000円",292口,"73,600円",108口,"478,800円","1,433口","36,800円","393,991,200円"
2006/11/14,1422,57口,"612,200円",427口,"51,000円",116口,"331,600円","1,839口","25,500円","315,711,200円"
2006/11/15,8555,23口,"1,197,600円",80口,"299,400円",79口,"748,500円",239口,"149,700円","325,348,000円"
2006/11/16,9349,32口,"1,249,500円",214口,"104,100円",49口,"676,800円","1,020口","52,000円","330,087,000円"
2006/11/17,1583,44口,"896,600円",555口,"37,300円",107口,"466,900円","2,541口","18,600円","350,262,600円"
2006/11/20,6285,41口,"1,044,400円",586口,"43,500円",86口,"543,900円","2,528口","21,700円","378,026,000円"
2006/11/21,0618,78口,"580,400円",381口,"24,100円",212口,"302,200円","1,995口","12,000円","317,102,800円"
2006/11/22,0843,35口,"1,192,400円",312口,"49,600円",74口,"621,000円","1,713口","24,800円","323,887,000円"
2006/11/23,1646,30口,"1,009,900円",181口,"84,100円",81口,"547,000円",943口,"42,000円","287,832,400円"
2006/11/24,1201,127口,"424,100円",426口,"35,300円",201口,"229,700円","2,197口","17,600円","342,067,800円"
2006/11/27,9985,38口,"1,258,600円",178口,"104,800円",81口,"681,700円",911口,"52,400円","376,675,400円"
2006/11/28,7994,23口,"1,165,300円",178口,"97,100円",78口,"631,200円","1,025口","48,500円","317,988,400円"
2006/11/29,9357,24口,"1,044,500円",533口,"43,500円",88口,"544,000円","2,408口","21,700円","330,108,000円"
2006/11/30,3804,29口,"1,150,000円",388口,"47,900円",96口,"598,900円","1,753口","23,900円","336,535,800円"
