第1275回,2004/02/02,3824,219口,"433,100円",953口,"18,000円",438口,"225,500円","4,099口","9,000円","550,847,600円"
第1276回,2004/02/04,0982,31口,"1,309,100円",646口,"54,500円",88口,"681,800円","3,477口","27,200円","512,580,800円"
第1277回,2004/02/06,3879,29口,"1,214,300円",687口,"50,500円",126口,"632,400円","3,641口","25,200円","537,311,600円"
第1278回,2004/02/09,5122,61口,"851,600円",513口,"70,900円",165口,"461,200円","2,448口","35,400円","558,542,800円"
第1279回,2004/02/11,9807,43口,"1,361,400円",465口,"56,700円",84口,"709,000円","2,561口","28,300円","482,508,800円"
第1280回,2004/02/13,1085,87口,"843,100円",730口,"35,100円",194口,"439,100円","3,928口","17,500円","562,653,200円"
第1281回,2004/02/16,5011,101口,"712,200円",525口,"59,300円",174口,"385,700円","2,800口","29,600円","562,953,000円"
第1282回,2004/02/18,2421,78口,"773,300円",467口,"64,400円",153口,"418,800円","2,271口","32,200円","505,981,600円"
第1283回,2004/02/20,8813,63口,"987,500円",309口,"82,200円",160口,"534,800円","1,672口","41,100円","537,850,400円"
第1284回,2004/02/23,7244,48口,"1,189,600円",295口,"99,100円",124口,"644,300円","1,570口","49,500円","542,414,400円"
第1285回,2004/02/25,2282,54口,"1,098,600円",125口,"274,600円",121口,"686,600円",417口,"137,300円","520,026,200円"
第1286回,2004/02/27,9108,44口,"910,200円","1,039口","37,900円",140口,"474,000円","5,365口","18,900円","550,129,600円"
