2011/09/02,5394,12口,"1,040,700円",435口,"43,300円",80口,"542,000円","2,081口","21,600円","266,314,600円"
2011/09/05,7314,27口,"805,800円",655口,"33,500円",107口,"419,600円","2,667口","16,700円","296,514,400円"
2011/09/06,2817,31口,"830,800円",385口,"34,600円",88口,"432,700円","1,967口","17,300円","247,141,000円"
2011/09/07,1586,27口,"752,000円",819口,"31,300円",69口,"391,600円","2,790口","15,600円","259,341,800円"
2011/09/08,3397,23口,"1,110,700円",164口,"92,500円",64口,"601,600円",844口,"46,200円","262,885,000円"
2011/09/09,9286,22口,"1,136,300円",415口,"47,300円",61口,"591,800円","1,857口","23,600円","277,133,800円"
2011/09/12,8899,52口,"799,000円",107口,"133,100円",107口,"466,000円",460口,"66,500円","302,911,200円"
2011/09/13,2439,21口,"1,181,400円",262口,"49,200円",63口,"615,300円","1,362口","24,600円","244,429,600円"
2011/09/14,8673,20口,"877,000円",444口,"36,500円",90口,"456,700円","2,090口","18,200円","251,245,000円"
2011/09/15,8381,14口,"1,230,100円",160口,"102,500円",60口,"666,300円",862口,"51,200円","261,758,400円"
2011/09/16,0527,59口,"617,200円",413口,"25,700円",151口,"321,400円","1,966口","12,800円","268,598,200円"
2011/09/19,1207,113口,"417,500円",460口,"17,300円",214口,"217,400円","2,067口","8,600円","265,998,800円"
2011/09/20,8039,33口,"796,300円",286口,"33,100円",97口,"414,700円","1,539口","16,500円","225,640,400円"
2011/09/21,4834,15口,"1,377,300円",97口,"114,700円",36口,"746,000円",654口,"57,300円","213,751,600円"
2011/09/22,4076,14口,"1,225,100円",297口,"51,000円",78口,"638,000円","1,303口","25,500円","256,309,600円"
2011/09/23,3754,22口,"792,800円",369口,"33,000円",117口,"412,900円","1,887口","16,500円","242,477,000円"
2011/09/26,0198,23口,"871,200円",583口,"36,300円",86口,"453,700円","2,907口","18,100円","295,523,200円"
2011/09/27,6041,37口,"966,700円",330口,"40,200円",54口,"503,400円","1,602口","20,100円","241,151,200円"
2011/09/28,0796,20口,"1,081,100円",362口,"45,000円",57口,"563,000円","1,903口","22,500円","250,860,200円"
2011/09/29,5809,15口,"1,296,300円",308口,"54,000円",64口,"675,100円","1,373口","27,000円","258,619,600円"
2011/09/30,0181,11口,"1,010,000円",269口,"84,100円",46口,"547,000円","1,495口","42,000円","270,755,200円"
