第2462回,2008/11/04,9566,25口,"1,328,700円",135口,"110,700円",59口,"719,700円",771口,"55,300円","296,268,200円"
第2463回,2008/11/05,9053,17口,"1,336,400円",292口,"55,600円",77口,"696,000円","1,628口","27,800円","306,466,800円"
第2464回,2008/11/06,6811,31口,"1,012,400円",206口,"84,300円",90口,"548,300円",975口,"42,100円","309,456,800円"
第2465回,2008/11/07,9921,37口,"981,600円",273口,"81,800円",66口,"531,700円","1,247口","40,900円","321,684,000円"
第2466回,2008/11/10,6543,45口,"835,500円",722口,"34,800円",92口,"435,100円","3,303口","17,400円","356,159,600円"
第2467回,2008/11/11,3506,26口,"1,129,800円",300口,"47,000円",85口,"588,400円","1,665口","23,500円","294,900,800円"
第2468回,2008/11/12,9838,20口,"981,300円",214口,"81,700円",75口,"531,500円","1,336口","40,800円","292,501,600円"
第2469回,2008/11/13,3479,42口,"754,900円",478口,"31,400円",139口,"393,100円","2,209口","15,700円","302,541,200円"
第2470回,2008/11/14,1716,26口,"1,094,500円",163口,"91,200円",101口,"592,800円",895口,"45,600円","320,058,200円"
第2471回,2008/11/17,1271,28口,"913,200円",360口,"76,100円",70口,"494,600円","1,895口","38,000円","354,891,600円"
第2472回,2008/11/18,9804,26口,"1,184,500円",324口,"49,300円",69口,"616,900円","1,581口","24,600円","285,268,800円"
第2473回,2008/11/19,5987,17口,"885,300円",461口,"36,800円",120口,"461,000円","2,170口","18,400円","283,145,400円"
第2474回,2008/11/20,4813,36口,"858,500円",399口,"35,700円",110口,"447,100円","2,132口","17,800円","294,460,000円"
第2475回,2008/11/21,9624,30口,"988,300円",395口,"41,100円",97口,"514,700円","2,021口","20,500円","305,472,800円"
第2476回,2008/11/24,5827,29口,"970,800円",465口,"40,400円",86口,"505,600円","2,183口","20,200円","299,112,400円"
第2477回,2008/11/25,3966,33口,"910,600円",211口,"75,800円",86口,"493,200円","1,060口","37,900円","286,007,800円"
第2478回,2008/11/26,4631,37口,"908,800円",440口,"37,800円",90口,"473,300円","2,095口","18,900円","294,564,000円"
第2479回,2008/11/27,1200,16口,"1,144,700円",233口,"95,300円",56口,"620,000円","1,232口","47,600円","297,855,200円"
第2480回,2008/11/28,1059,64口,"689,300円",407口,"28,700円",148口,"359,000円","2,254口","14,300円","314,050,400円"
