第0736回,2000/08/04,0899,48口,"1,130,400円",220口,"94,200円",111口,"612,300円","1,725口","47,100円","498,250,600円"
第0737回,2000/08/07,0630,104口,"545,300円",581口,"45,400円",255口,"295,300円","2,545口","22,700円","480,637,800円"
第0738回,2000/08/09,1727,70口,"890,100円",275口,"74,100円",134口,"482,100円","1,479口","37,000円","449,275,600円"
第0739回,2000/08/11,6024,78口,"886,000円",620口,"36,900円",144口,"461,400円","2,865口","18,400円","469,637,000円"
第0740回,2000/08/14,8900,68口,"680,700円",374口,"56,700円",197口,"368,700円","1,879口","28,300円","429,859,400円"
第0741回,2000/08/16,1327,51口,"920,400円",565口,"38,300円",131口,"479,300円","3,181口","19,100円","427,579,400円"
第0742回,2000/08/18,4558,59口,"1,162,200円",189口,"96,800円",112口,"629,500円","1,131口","48,400円","471,464,800円"
第0743回,2000/08/21,8283,48口,"1,022,300円",309口,"85,100円",129口,"553,700円","1,662口","42,500円","483,647,600円"
第0744回,2000/08/23,4635,68口,"769,000円",880口,"32,000円",149口,"400,500円","3,944口","16,000円","451,923,800円"
第0745回,2000/08/25,7670,53口,"1,087,600円",302口,"90,600円",128口,"589,100円","1,397口","45,300円","497,207,600円"
第0746回,2000/08/28,1591,61口,"1,175,800円",295口,"97,900円",85口,"636,800円","1,472口","48,900円","504,183,200円"
第0747回,2000/08/30,3173,57口,"951,300円",265口,"79,200円",146口,"515,200円","1,515口","39,600円","467,852,800円"
